settlementDate,settlementPeriod,System total load Consumption
2021-01-07,6.0,28537.0
2021-01-07,7.0,28169.0
2021-01-07,8.0,27923.0
2021-01-07,9.0,27740.0
2021-01-07,10.0,27931.0
2021-01-07,11.0,28641.0
2021-01-07,12.0,30767.0
2021-01-07,13.0,33963.0
2021-01-07,14.0,37427.0
2021-01-07,15.0,40308.0
2021-01-07,16.0,41418.0
2021-01-07,17.0,41474.0
2021-01-07,18.0,41876.0
2021-01-07,19.0,42619.0
2021-01-07,20.0,42772.0
2021-01-07,21.0,42914.0
2021-01-07,22.0,43189.0
2021-01-07,23.0,43444.0
2021-01-07,24.0,43858.0
2021-01-07,25.0,44219.0
2021-01-07,26.0,44182.0
2021-01-07,27.0,44190.0
2021-01-07,28.0,44293.0
2021-01-07,29.0,44242.0
2021-01-07,30.0,44086.0
2021-01-07,31.0,44257.0
2021-01-07,32.0,45365.0
2021-01-07,33.0,46816.0
2021-01-07,34.0,47536.0
2021-01-07,35.0,47434.0
2021-01-07,36.0,46699.0
2021-01-07,37.0,46088.0
2021-01-07,38.0,45541.0
2021-01-07,39.0,44369.0
2021-01-07,40.0,42762.0
2021-01-07,41.0,41165.0
2021-01-07,42.0,39649.0
2021-01-07,43.0,37885.0
2021-01-07,44.0,35987.0
2021-01-07,45.0,33972.0
2021-01-07,46.0,31952.0
2021-01-07,47.0,30392.0
2021-01-07,48.0,29728.0
2021-01-08,1.0,30436.0
2021-01-08,2.0,30532.0
2021-01-08,3.0,30000.0
2021-01-08,4.0,29290.0
2021-01-08,5.0,28995.0
2021-01-08,6.0,28819.0
2021-01-08,7.0,28403.0
2021-01-08,8.0,28065.0
2021-01-08,9.0,27966.0
2021-01-08,10.0,28168.0
2021-01-08,11.0,28960.0
2021-01-08,12.0,31063.0
2021-01-08,13.0,34030.0
2021-01-08,14.0,37515.0
2021-01-08,15.0,40397.0
2021-01-08,16.0,41543.0
2021-01-08,17.0,41662.0
2021-01-08,18.0,42152.0
2021-01-08,19.0,43097.0
2021-01-08,20.0,43563.0
2021-01-08,21.0,44315.0
2021-01-08,22.0,44739.0
2021-01-08,23.0,44643.0
2021-01-08,24.0,44712.0
2021-01-08,25.0,44556.0
2021-01-08,26.0,44181.0
2021-01-08,27.0,43849.0
2021-01-08,28.0,43744.0
2021-01-08,29.0,43599.0
2021-01-08,30.0,43133.0
2021-01-08,31.0,42950.0
2021-01-08,32.0,43233.0
2021-01-08,33.0,44308.0
2021-01-08,34.0,45851.0
2021-01-08,35.0,46311.0
2021-01-08,36.0,45787.0
2021-01-08,37.0,44944.0
2021-01-08,38.0,43995.0
2021-01-08,39.0,42942.0
2021-01-08,40.0,41692.0
2021-01-08,41.0,40126.0
2021-01-08,42.0,38377.0
2021-01-08,43.0,36738.0
2021-01-08,44.0,35015.0
2021-01-08,45.0,33616.0
2021-01-08,46.0,32181.0
2021-01-08,47.0,30762.0
2021-01-08,48.0,29857.0
2021-01-09,1.0,30346.0
2021-01-09,2.0,30252.0
2021-01-09,3.0,29632.0
2021-01-09,4.0,28904.0
2021-01-09,5.0,28566.0
2021-01-09,6.0,28315.0
2021-01-09,7.0,27781.0
2021-01-09,8.0,27302.0
2021-01-09,9.0,27111.0
2021-01-09,10.0,27063.0
2021-01-09,11.0,27165.0
2021-01-09,12.0,27952.0
2021-01-09,13.0,29104.0
2021-01-09,14.0,30521.0
2021-01-09,15.0,32015.0
2021-01-09,16.0,33426.0
2021-01-09,17.0,35244.0
2021-01-09,18.0,37069.0
2021-01-09,19.0,38297.0
2021-01-09,20.0,38929.0
2021-01-09,21.0,39430.0
2021-01-09,22.0,39925.0
2021-01-09,23.0,40414.0
2021-01-09,24.0,40724.0
2021-01-09,25.0,40756.0
2021-01-09,26.0,40503.0
2021-01-09,27.0,40041.0
2021-01-09,28.0,39521.0
2021-01-09,29.0,39025.0
2021-01-09,30.0,38660.0
2021-01-09,31.0,38442.0
2021-01-09,32.0,38733.0
2021-01-09,33.0,40326.0
2021-01-09,34.0,42728.0
2021-01-09,35.0,44025.0
2021-01-09,36.0,43756.0
2021-01-09,37.0,42753.0
2021-01-09,38.0,41491.0
2021-01-09,39.0,40108.0
2021-01-09,40.0,38781.0
2021-01-09,41.0,37516.0
2021-01-09,42.0,36178.0
2021-01-09,43.0,34878.0
2021-01-09,44.0,33558.0
2021-01-09,45.0,32500.0
2021-01-09,46.0,31324.0
2021-01-09,47.0,30076.0
2021-01-09,48.0,29652.0
2021-01-10,1.0,30019.0
2021-01-10,2.0,30104.0
2021-01-10,3.0,29422.0
2021-01-10,4.0,28546.0
2021-01-10,5.0,28170.0
2021-01-10,6.0,27911.0
2021-01-10,7.0,27517.0
2021-01-10,8.0,27113.0
2021-01-10,9.0,26741.0
2021-01-10,10.0,26682.0
2021-01-10,11.0,26916.0
2021-01-10,12.0,27554.0
2021-01-10,13.0,28444.0
2021-01-10,14.0,29426.0
2021-01-10,15.0,30051.0
2021-01-10,16.0,30932.0
2021-01-10,17.0,32547.0
2021-01-10,18.0,34076.0
2021-01-10,19.0,35499.0
2021-01-10,20.0,36530.0
2021-01-10,21.0,38247.0
2021-01-10,22.0,39415.0
2021-01-10,23.0,39263.0
2021-01-10,24.0,39402.0
2021-01-10,25.0,39603.0
2021-01-10,26.0,39624.0
2021-01-10,27.0,39448.0
2021-01-10,28.0,39349.0
2021-01-10,29.0,39323.0
2021-01-10,30.0,39559.0
2021-01-10,31.0,40068.0
2021-01-10,32.0,40561.0
2021-01-10,33.0,41595.0
2021-01-10,34.0,43178.0
2021-01-10,35.0,44122.0
2021-01-10,36.0,43973.0
2021-01-10,37.0,43278.0
2021-01-10,38.0,42451.0
2021-01-10,39.0,41258.0
2021-01-10,40.0,39938.0
2021-01-10,41.0,38464.0
2021-01-10,42.0,36934.0
2021-01-10,43.0,35395.0
2021-01-10,44.0,33542.0
2021-01-10,45.0,32038.0
2021-01-10,46.0,30410.0
2021-01-10,47.0,29000.0
2021-01-10,48.0,28538.0
2021-01-11,1.0,28791.0
2021-01-11,2.0,28946.0
2021-01-11,3.0,28410.0
2021-01-11,4.0,28072.0
2021-01-11,5.0,27946.0
2021-01-11,6.0,27673.0
2021-01-11,7.0,27222.0
2021-01-11,8.0,26874.0
2021-01-11,9.0,26778.0
2021-01-11,10.0,27141.0
2021-01-11,11.0,28055.0
2021-01-11,12.0,30236.0
2021-01-11,13.0,33446.0
2021-01-11,14.0,36870.0
2021-01-11,15.0,39461.0
2021-01-11,16.0,40526.0
2021-01-11,17.0,40781.0
2021-01-11,18.0,41015.0
2021-01-11,19.0,41552.0
2021-01-11,20.0,42078.0
2021-01-11,21.0,42576.0
2021-01-11,22.0,43342.0
2021-01-11,23.0,44067.0
2021-01-11,24.0,44312.0
2021-01-11,25.0,44311.0
2021-01-11,26.0,43999.0
2021-01-11,27.0,43581.0
2021-01-11,28.0,43452.0
2021-01-11,29.0,43360.0
2021-01-11,30.0,43133.0
2021-01-11,31.0,43391.0
2021-01-11,32.0,44314.0
2021-01-11,33.0,45333.0
2021-01-11,34.0,45881.0
2021-01-11,35.0,46393.0
2021-01-11,36.0,46291.0
2021-01-11,37.0,45295.0
2021-01-11,38.0,44223.0
2021-01-11,39.0,43313.0
2021-01-11,40.0,42086.0
2021-01-11,41.0,40117.0
2021-01-11,42.0,38170.0
2021-01-11,43.0,36417.0
2021-01-11,44.0,34495.0
2021-01-11,45.0,32645.0
2021-01-11,46.0,30705.0
2021-01-11,47.0,29151.0
2021-01-11,48.0,28227.0
2021-01-12,1.0,28224.0
2021-01-12,2.0,28578.0
2021-01-12,3.0,27979.0
2021-01-12,4.0,27338.0
2021-01-12,5.0,27086.0
2021-01-12,6.0,26885.0
2021-01-12,7.0,26485.0
2021-01-12,8.0,26166.0
2021-01-12,9.0,26065.0
2021-01-12,10.0,26448.0
2021-01-12,11.0,27243.0
2021-01-12,12.0,29278.0
2021-01-12,13.0,32334.0
2021-01-12,14.0,35672.0
2021-01-12,15.0,38515.0
2021-01-12,16.0,39727.0
2021-01-12,17.0,39929.0
2021-01-12,18.0,40089.0
2021-01-12,19.0,40656.0
2021-01-12,20.0,41123.0
2021-01-12,21.0,41679.0
2021-01-12,22.0,42285.0
2021-01-12,23.0,42654.0
2021-01-12,24.0,43125.0
2021-01-12,25.0,43340.0
2021-01-12,26.0,43263.0
2021-01-12,27.0,43078.0
2021-01-12,28.0,42850.0
2021-01-12,29.0,42815.0
2021-01-12,30.0,42855.0
2021-01-12,31.0,43363.0
2021-01-12,32.0,44043.0
2021-01-12,33.0,45392.0
2021-01-12,34.0,46785.0
2021-01-12,35.0,46646.0
2021-01-12,36.0,45966.0
2021-01-12,37.0,45688.0
2021-01-12,38.0,45435.0
2021-01-12,39.0,44438.0
2021-01-12,40.0,42940.0
2021-01-12,41.0,41074.0
2021-01-12,42.0,39226.0
2021-01-12,43.0,37364.0
2021-01-12,44.0,35239.0
2021-01-12,45.0,33361.0
2021-01-12,46.0,31418.0
2021-01-12,47.0,29858.0
2021-01-12,48.0,28935.0
2021-01-13,1.0,29107.0
2021-01-13,2.0,29123.0
2021-01-13,3.0,28581.0
2021-01-13,4.0,28069.0
2021-01-13,5.0,27816.0
2021-01-13,6.0,27675.0
2021-01-13,7.0,27383.0
2021-01-13,8.0,27050.0
2021-01-13,9.0,26883.0
2021-01-13,10.0,27031.0
2021-01-13,11.0,27613.0
2021-01-13,12.0,29554.0
2021-01-13,13.0,32488.0
2021-01-13,14.0,35642.0
2021-01-13,15.0,38256.0
2021-01-13,16.0,39438.0
2021-01-13,17.0,39649.0
2021-01-13,18.0,39960.0
2021-01-13,19.0,40642.0
2021-01-13,20.0,40840.0
2021-01-13,21.0,41363.0
2021-01-13,22.0,42288.0
2021-01-13,23.0,42942.0
2021-01-13,24.0,43556.0
2021-01-13,25.0,43776.0
2021-01-13,26.0,43636.0
2021-01-13,27.0,43396.0
2021-01-13,28.0,43191.0
2021-01-13,29.0,43011.0
2021-01-13,30.0,42901.0
2021-01-13,31.0,43569.0
2021-01-13,32.0,44255.0
2021-01-13,33.0,44847.0
2021-01-13,34.0,45738.0
2021-01-13,35.0,45722.0
2021-01-13,36.0,45125.0
2021-01-13,37.0,44607.0
2021-01-13,38.0,44005.0
2021-01-13,39.0,43232.0
2021-01-13,40.0,41934.0
2021-01-13,41.0,40046.0
2021-01-13,42.0,38132.0
2021-01-13,43.0,36230.0
2021-01-13,44.0,34229.0
2021-01-13,45.0,32481.0
2021-01-13,46.0,30574.0
2021-01-13,47.0,29016.0
2021-01-13,48.0,28255.0
2021-01-14,1.0,27611.0
2021-01-14,2.0,27787.0
2021-01-14,3.0,27297.0
2021-01-14,4.0,26769.0
2021-01-14,5.0,26501.0
2021-01-14,6.0,26313.0
2021-01-14,7.0,25986.0
2021-01-14,8.0,25738.0
2021-01-14,9.0,25741.0
2021-01-14,10.0,26130.0
2021-01-14,11.0,26956.0
2021-01-14,12.0,28825.0
2021-01-14,13.0,31343.0
2021-01-14,14.0,33871.0
2021-01-14,15.0,36096.0
2021-01-14,16.0,37762.0
2021-01-14,17.0,39235.0
2021-01-14,18.0,40452.0
2021-01-14,19.0,41144.0
2021-01-14,20.0,41231.0
2021-01-14,21.0,42673.0
2021-01-14,22.0,43862.0
2021-01-14,23.0,43509.0
2021-01-14,24.0,43452.0
2021-01-14,25.0,43240.0
2021-01-14,26.0,42902.0
2021-01-14,27.0,43235.0
2021-01-14,28.0,43935.0
2021-01-14,29.0,44241.0
2021-01-14,30.0,44425.0
2021-01-14,31.0,44782.0
2021-01-14,32.0,45470.0
2021-01-14,33.0,45781.0
2021-01-14,34.0,45845.0
2021-01-14,35.0,45693.0
2021-01-14,36.0,44920.0
2021-01-14,37.0,44335.0
2021-01-14,38.0,44031.0
2021-01-14,39.0,43300.0
2021-01-14,40.0,41787.0
2021-01-14,41.0,39934.0
2021-01-14,42.0,38285.0
2021-01-14,43.0,36695.0
2021-01-14,44.0,34949.0
2021-01-14,45.0,33182.0
2021-01-14,46.0,31295.0
2021-01-14,47.0,29658.0
2021-01-14,48.0,29112.0
2021-01-15,1.0,29429.0
2021-01-15,2.0,29471.0
2021-01-15,3.0,28962.0
2021-01-15,4.0,28409.0
2021-01-15,5.0,28220.0
2021-01-15,6.0,28050.0
2021-01-15,7.0,27678.0
2021-01-15,8.0,27385.0
2021-01-15,9.0,27266.0
2021-01-15,10.0,27546.0
2021-01-15,11.0,28222.0
2021-01-15,12.0,29895.0
2021-01-15,13.0,32381.0
2021-01-15,14.0,34982.0
2021-01-15,15.0,37266.0
2021-01-15,16.0,38865.0
2021-01-15,17.0,40222.0
2021-01-15,18.0,41427.0
2021-01-15,19.0,42287.0
2021-01-15,20.0,42781.0
2021-01-15,21.0,43146.0
2021-01-15,22.0,43385.0
2021-01-15,23.0,43621.0
2021-01-15,24.0,43882.0
2021-01-15,25.0,43844.0
2021-01-15,26.0,43377.0
2021-01-15,27.0,42766.0
2021-01-15,28.0,42583.0
2021-01-15,29.0,42600.0
2021-01-15,30.0,42550.0
2021-01-15,31.0,42791.0
2021-01-15,32.0,42782.0
2021-01-15,33.0,43427.0
2021-01-15,34.0,44419.0
2021-01-15,35.0,44715.0
2021-01-15,36.0,45165.0
2021-01-15,37.0,45026.0
2021-01-15,38.0,44277.0
2021-01-15,39.0,43228.0
2021-01-15,40.0,41386.0
2021-01-15,41.0,39430.0
2021-01-15,42.0,37906.0
2021-01-15,43.0,36410.0
2021-01-15,44.0,34758.0
2021-01-15,45.0,33272.0
2021-01-15,46.0,31739.0
2021-01-15,47.0,30511.0
2021-01-15,48.0,29662.0
2021-01-16,1.0,29301.0
2021-01-16,2.0,29412.0
2021-01-16,3.0,28655.0
2021-01-16,4.0,27924.0
2021-01-16,5.0,27567.0
2021-01-16,6.0,27261.0
2021-01-16,7.0,26691.0
2021-01-16,8.0,26229.0
2021-01-16,9.0,26075.0
2021-01-16,10.0,26065.0
2021-01-16,11.0,26203.0
2021-01-16,12.0,27033.0
2021-01-16,13.0,28127.0
2021-01-16,14.0,29392.0
2021-01-16,15.0,30680.0
2021-01-16,16.0,31979.0
2021-01-16,17.0,33600.0
2021-01-16,18.0,35096.0
2021-01-16,19.0,36231.0
2021-01-16,20.0,36818.0
2021-01-16,21.0,37576.0
2021-01-16,22.0,38602.0
2021-01-16,23.0,39677.0
2021-01-16,24.0,40129.0
2021-01-16,25.0,39929.0
2021-01-16,26.0,39837.0
2021-01-16,27.0,39491.0
2021-01-16,28.0,38925.0
2021-01-16,29.0,38311.0
2021-01-16,30.0,37959.0
2021-01-16,31.0,38034.0
2021-01-16,32.0,38723.0
2021-01-16,33.0,40403.0
2021-01-16,34.0,42044.0
2021-01-16,35.0,42808.0
2021-01-16,36.0,42571.0
2021-01-16,37.0,41547.0
2021-01-16,38.0,40399.0
2021-01-16,39.0,39185.0
2021-01-16,40.0,37948.0
2021-01-16,41.0,36602.0
2021-01-16,42.0,35099.0
2021-01-16,43.0,33684.0
2021-01-16,44.0,32166.0
2021-01-16,45.0,30889.0
2021-01-16,46.0,29602.0
2021-01-16,47.0,28284.0
2021-01-16,48.0,27750.0
2021-01-17,1.0,27265.0
2021-01-17,2.0,27329.0
2021-01-17,3.0,26817.0
2021-01-17,4.0,26264.0
2021-01-17,5.0,25965.0
2021-01-17,6.0,25624.0
2021-01-17,7.0,25103.0
2021-01-17,8.0,24641.0
2021-01-17,9.0,24373.0
2021-01-17,10.0,24209.0
2021-01-17,11.0,24159.0
2021-01-17,12.0,24758.0
2021-01-17,13.0,25456.0
2021-01-17,14.0,26240.0
2021-01-17,15.0,26968.0
2021-01-17,16.0,27910.0
2021-01-17,17.0,29716.0
2021-01-17,18.0,31646.0
2021-01-17,19.0,33301.0
2021-01-17,20.0,34429.0
2021-01-17,21.0,35346.0
2021-01-17,22.0,36105.0
2021-01-17,23.0,36858.0
2021-01-17,24.0,37618.0
2021-01-17,25.0,38380.0
2021-01-17,26.0,38823.0
2021-01-17,27.0,38629.0
2021-01-17,28.0,38251.0
2021-01-17,29.0,37868.0
2021-01-17,30.0,37661.0
2021-01-17,31.0,37781.0
2021-01-17,32.0,38326.0
2021-01-17,33.0,39628.0
2021-01-17,34.0,41673.0
2021-01-17,35.0,43362.0
2021-01-17,36.0,43318.0
2021-01-17,37.0,42397.0
2021-01-17,38.0,41481.0
2021-01-17,39.0,40280.0
2021-01-17,40.0,38846.0
2021-01-17,41.0,37201.0
2021-01-17,42.0,35708.0
2021-01-17,43.0,34312.0
2021-01-17,44.0,32662.0
2021-01-17,45.0,31058.0
2021-01-17,46.0,29422.0
2021-01-17,47.0,28051.0
2021-01-17,48.0,26998.0
2021-01-18,1.0,26608.0
2021-01-18,2.0,26995.0
2021-01-18,3.0,26692.0
2021-01-18,4.0,26154.0
2021-01-18,5.0,25833.0
2021-01-18,6.0,25656.0
2021-01-18,7.0,25314.0
2021-01-18,8.0,24993.0
2021-01-18,9.0,24939.0
2021-01-18,10.0,25320.0
2021-01-18,11.0,26087.0
2021-01-18,12.0,27850.0
2021-01-18,13.0,30228.0
2021-01-18,14.0,32632.0
2021-01-18,15.0,34889.0
2021-01-18,16.0,36963.0
2021-01-18,17.0,39055.0
2021-01-18,18.0,40400.0
2021-01-18,19.0,41038.0
2021-01-18,20.0,41238.0
2021-01-18,21.0,41539.0
2021-01-18,22.0,42237.0
2021-01-18,23.0,42718.0
2021-01-18,24.0,43033.0
2021-01-18,25.0,43340.0
2021-01-18,26.0,43457.0
2021-01-18,27.0,43183.0
2021-01-18,28.0,42668.0
2021-01-18,29.0,42146.0
2021-01-18,30.0,41407.0
2021-01-18,31.0,41300.0
2021-01-18,32.0,42312.0
2021-01-18,33.0,43988.0
2021-01-18,34.0,45345.0
2021-01-18,35.0,45523.0
2021-01-18,36.0,45096.0
2021-01-18,37.0,44591.0
2021-01-18,38.0,43616.0
2021-01-18,39.0,42279.0
2021-01-18,40.0,40468.0
2021-01-18,41.0,38801.0
2021-01-18,42.0,37551.0
2021-01-18,43.0,35880.0
2021-01-18,44.0,33931.0
2021-01-18,45.0,32075.0
2021-01-18,46.0,30338.0
2021-01-18,47.0,28662.0
2021-01-18,48.0,27604.0
2021-01-19,1.0,27694.0
2021-01-19,2.0,27983.0
2021-01-19,3.0,27613.0
2021-01-19,4.0,27020.0
2021-01-19,5.0,26544.0
2021-01-19,6.0,26119.0
2021-01-19,7.0,25670.0
2021-01-19,8.0,25344.0
2021-01-19,9.0,25121.0
2021-01-19,10.0,25501.0
2021-01-19,11.0,26381.0
2021-01-19,12.0,28370.0
2021-01-19,13.0,31415.0
2021-01-19,14.0,34781.0
2021-01-19,15.0,37571.0
2021-01-19,16.0,38365.0
2021-01-19,17.0,38277.0
2021-01-19,18.0,38678.0
2021-01-19,19.0,39224.0
2021-01-19,20.0,39387.0
2021-01-19,21.0,39945.0
2021-01-19,22.0,40612.0
2021-01-19,23.0,40833.0
2021-01-19,24.0,41291.0
2021-01-19,25.0,41791.0
2021-01-19,26.0,41887.0
2021-01-19,27.0,41795.0
2021-01-19,28.0,41750.0
2021-01-19,29.0,41588.0
2021-01-19,30.0,41324.0
2021-01-19,31.0,41538.0
2021-01-19,32.0,42515.0
2021-01-19,33.0,43934.0
2021-01-19,34.0,45020.0
2021-01-19,35.0,45072.0
2021-01-19,36.0,44368.0
2021-01-19,37.0,43790.0
2021-01-19,38.0,43030.0
2021-01-19,39.0,41744.0
2021-01-19,40.0,40338.0
2021-01-19,41.0,38556.0
2021-01-19,42.0,36700.0
2021-01-19,43.0,34822.0
2021-01-19,44.0,32727.0
2021-01-19,45.0,31078.0
2021-01-19,46.0,29285.0
2021-01-19,47.0,27755.0
2021-01-19,48.0,27128.0
2021-01-20,1.0,27029.0
2021-01-20,2.0,27121.0
2021-01-20,3.0,26500.0
2021-01-20,4.0,25835.0
2021-01-20,5.0,25428.0
2021-01-20,6.0,25146.0
2021-01-20,7.0,24843.0
2021-01-20,8.0,24614.0
2021-01-20,9.0,24513.0
2021-01-20,10.0,24842.0
2021-01-20,11.0,25618.0
2021-01-20,12.0,27626.0
2021-01-20,13.0,30626.0
2021-01-20,14.0,33923.0
2021-01-20,15.0,36769.0
2021-01-20,16.0,38104.0
2021-01-20,17.0,38415.0
2021-01-20,18.0,38823.0
2021-01-20,19.0,39395.0
2021-01-20,20.0,39436.0
2021-01-20,21.0,39593.0
2021-01-20,22.0,39949.0
2021-01-20,23.0,40331.0
2021-01-20,24.0,40965.0
2021-01-20,25.0,41795.0
2021-01-20,26.0,41670.0
2021-01-20,27.0,41286.0
2021-01-20,28.0,41452.0
2021-01-20,29.0,41518.0
2021-01-20,30.0,41540.0
2021-01-20,31.0,41807.0
2021-01-20,32.0,42816.0
2021-01-20,33.0,43959.0
2021-01-20,34.0,44295.0
2021-01-20,35.0,44047.0
2021-01-20,36.0,43357.0
2021-01-20,37.0,42757.0
2021-01-20,38.0,42217.0
2021-01-20,39.0,41135.0
2021-01-20,40.0,39662.0
2021-01-20,41.0,38208.0
2021-01-20,42.0,36750.0
2021-01-20,43.0,34995.0
2021-01-20,44.0,33150.0
2021-01-20,45.0,31245.0
2021-01-20,46.0,29355.0
2021-01-20,47.0,27885.0
2021-01-20,48.0,27194.0
2021-01-21,1.0,26736.0
2021-01-21,2.0,26905.0
2021-01-21,3.0,26202.0
2021-01-21,4.0,25477.0
2021-01-21,5.0,25076.0
2021-01-21,6.0,25167.0
2021-01-21,7.0,25369.0
2021-01-21,8.0,25707.0
2021-01-21,9.0,25969.0
2021-01-21,10.0,26294.0
2021-01-21,11.0,27121.0
2021-01-21,12.0,29149.0
2021-01-21,13.0,32013.0
2021-01-21,14.0,35204.0
2021-01-21,15.0,37802.0
2021-01-21,16.0,38845.0
2021-01-21,17.0,39022.0
2021-01-21,18.0,39242.0
2021-01-21,19.0,40138.0
2021-01-21,20.0,40998.0
2021-01-21,21.0,41887.0
2021-01-21,22.0,42450.0
2021-01-21,23.0,42491.0
2021-01-21,24.0,42572.0
2021-01-21,25.0,42516.0
2021-01-21,26.0,42428.0
2021-01-21,27.0,42332.0
2021-01-21,28.0,42400.0
2021-01-21,29.0,42517.0
2021-01-21,30.0,42494.0
2021-01-21,31.0,42833.0
2021-01-21,32.0,43748.0
2021-01-21,33.0,44462.0
2021-01-21,34.0,44843.0
2021-01-21,35.0,44650.0
2021-01-21,36.0,43954.0
2021-01-21,37.0,43261.0
2021-01-21,38.0,42702.0
2021-01-21,39.0,42243.0
2021-01-21,40.0,41179.0
2021-01-21,41.0,39466.0
2021-01-21,42.0,37662.0
2021-01-21,43.0,35790.0
2021-01-21,44.0,33707.0
2021-01-21,45.0,31862.0
2021-01-21,46.0,30027.0
2021-01-21,47.0,28401.0
2021-01-21,48.0,27910.0
2021-01-22,1.0,28154.0
2021-01-22,2.0,28446.0
2021-01-22,3.0,28009.0
2021-01-22,4.0,27578.0
2021-01-22,5.0,27291.0
2021-01-22,6.0,27076.0
2021-01-22,7.0,26738.0
2021-01-22,8.0,26491.0
2021-01-22,9.0,26450.0
2021-01-22,10.0,26599.0
2021-01-22,11.0,27123.0
2021-01-22,12.0,28552.0
2021-01-22,13.0,30472.0
2021-01-22,14.0,32496.0
2021-01-22,15.0,34271.0
2021-01-22,16.0,35926.0
2021-01-22,17.0,37920.0
2021-01-22,18.0,39313.0
2021-01-22,19.0,40147.0
2021-01-22,20.0,40685.0
2021-01-22,21.0,41342.0
2021-01-22,22.0,41841.0
2021-01-22,23.0,42413.0
2021-01-22,24.0,43006.0
2021-01-22,25.0,43146.0
2021-01-22,26.0,42898.0
2021-01-22,27.0,42257.0
2021-01-22,28.0,41622.0
2021-01-22,29.0,40924.0
2021-01-22,30.0,40112.0
2021-01-22,31.0,39784.0
2021-01-22,32.0,40262.0
2021-01-22,33.0,41879.0
2021-01-22,34.0,43695.0
2021-01-22,35.0,44665.0
2021-01-22,36.0,44846.0
2021-01-22,37.0,44134.0
2021-01-22,38.0,42657.0
2021-01-22,39.0,41289.0
2021-01-22,40.0,40049.0
2021-01-22,41.0,38453.0
2021-01-22,42.0,36820.0
2021-01-22,43.0,35532.0
2021-01-22,44.0,34039.0
2021-01-22,45.0,32440.0
2021-01-22,46.0,30995.0
2021-01-22,47.0,29380.0
2021-01-22,48.0,28567.0
2021-01-23,1.0,28732.0
2021-01-23,2.0,28809.0
2021-01-23,3.0,28101.0
2021-01-23,4.0,27324.0
2021-01-23,5.0,26952.0
2021-01-23,6.0,26776.0
2021-01-23,7.0,26375.0
2021-01-23,8.0,25948.0
2021-01-23,9.0,25828.0
2021-01-23,10.0,25717.0
2021-01-23,11.0,25671.0
2021-01-23,12.0,26338.0
2021-01-23,13.0,27456.0
2021-01-23,14.0,28658.0
2021-01-23,15.0,29563.0
2021-01-23,16.0,30664.0
2021-01-23,17.0,32248.0
2021-01-23,18.0,34892.0
2021-01-23,19.0,37050.0
2021-01-23,20.0,37329.0
2021-01-23,21.0,38182.0
2021-01-23,22.0,38924.0
2021-01-23,23.0,39134.0
2021-01-23,24.0,39288.0
2021-01-23,25.0,39002.0
2021-01-23,26.0,38680.0
2021-01-23,27.0,38479.0
2021-01-23,28.0,38192.0
2021-01-23,29.0,38000.0
2021-01-23,30.0,38030.0
2021-01-23,31.0,38217.0
2021-01-23,32.0,38787.0
2021-01-23,33.0,39951.0
2021-01-23,34.0,41589.0
2021-01-23,35.0,42978.0
2021-01-23,36.0,42970.0
2021-01-23,37.0,42160.0
2021-01-23,38.0,41406.0
2021-01-23,39.0,40403.0
2021-01-23,40.0,39201.0
2021-01-23,41.0,37797.0
2021-01-23,42.0,36323.0
2021-01-23,43.0,34967.0
2021-01-23,44.0,33403.0
2021-01-23,45.0,32027.0
2021-01-23,46.0,30658.0
2021-01-23,47.0,29302.0
2021-01-23,48.0,28745.0
2021-01-24,1.0,28873.0
2021-01-24,2.0,29090.0
2021-01-24,3.0,28533.0
2021-01-24,4.0,27994.0
2021-01-24,5.0,27620.0
2021-01-24,6.0,27169.0
2021-01-24,7.0,26727.0
2021-01-24,8.0,26399.0
2021-01-24,9.0,26111.0
2021-01-24,10.0,26038.0
2021-01-24,11.0,26127.0
2021-01-24,12.0,26561.0
2021-01-24,13.0,27241.0
2021-01-24,14.0,27996.0
2021-01-24,15.0,28770.0
2021-01-24,16.0,29511.0
2021-01-24,17.0,30934.0
2021-01-24,18.0,32751.0
2021-01-24,19.0,34517.0
2021-01-24,20.0,36113.0
2021-01-24,21.0,37181.0
2021-01-24,22.0,37789.0
2021-01-24,23.0,38288.0
2021-01-24,24.0,39047.0
2021-01-24,25.0,39883.0
2021-01-24,26.0,39613.0
2021-01-24,27.0,39230.0
2021-01-24,28.0,39592.0
2021-01-24,29.0,39861.0
2021-01-24,30.0,40120.0
2021-01-24,31.0,40512.0
2021-01-24,32.0,41581.0
2021-01-24,33.0,43398.0
2021-01-24,34.0,44468.0
2021-01-24,35.0,44778.0
2021-01-24,36.0,44441.0
2021-01-24,37.0,43068.0
2021-01-24,38.0,41713.0
2021-01-24,39.0,40502.0
2021-01-24,40.0,39360.0
2021-01-24,41.0,38327.0
2021-01-24,42.0,37079.0
2021-01-24,43.0,35669.0
2021-01-24,44.0,33836.0
2021-01-24,45.0,32007.0
2021-01-24,46.0,30298.0
2021-01-24,47.0,28726.0
2021-01-24,48.0,28074.0
2021-01-25,1.0,28616.0
2021-01-25,2.0,28994.0
2021-01-25,3.0,28586.0
2021-01-25,4.0,28124.0
2021-01-25,5.0,27979.0
2021-01-25,6.0,27744.0
2021-01-25,7.0,27377.0
2021-01-25,8.0,27124.0
2021-01-25,9.0,26991.0
2021-01-25,10.0,27343.0
2021-01-25,11.0,28123.0
2021-01-25,12.0,29842.0
2021-01-25,13.0,32386.0
2021-01-25,14.0,34851.0
