recordType,marketIndexDataProviderId,settlementDate,settlementPeriod,marketIndexPrice,marketIndexVolume,activeFlag
MID,APXMIDP,2022-05-19,39,129.31,1281.55,True
MID,APXMIDP,2022-05-19,40,134.02,1391.25,True
MID,APXMIDP,2022-05-19,41,133.15,1243.8,True
MID,APXMIDP,2022-05-19,42,132.02,1227.1,True
MID,APXMIDP,2022-05-19,43,131.33,1042.3,True
MID,APXMIDP,2022-05-19,44,120.19,882.15,True
MID,APXMIDP,2022-05-19,45,102.2,999.3,True
MID,APXMIDP,2022-05-19,46,91.11,1075.2,True
MID,APXMIDP,2022-05-19,47,87.2,862.0,True
MID,APXMIDP,2022-05-19,48,88.91,497.0,True
MID,APXMIDP,2022-05-20,1,98.96,504.4,True
MID,APXMIDP,2022-05-20,2,81.39,524.85,True
MID,APXMIDP,2022-05-20,3,75.92,515.5,True
MID,APXMIDP,2022-05-20,4,78.93,533.85,True
MID,APXMIDP,2022-05-20,5,81.33,586.7,True
MID,APXMIDP,2022-05-20,6,80.61,534.25,True
MID,APXMIDP,2022-05-20,7,74.84,499.65,True
MID,APXMIDP,2022-05-20,8,71.04,451.65,True
MID,APXMIDP,2022-05-20,9,82.84,782.1,True
MID,APXMIDP,2022-05-20,10,80.68,574.8,True
MID,APXMIDP,2022-05-20,11,76.99,431.35,True
MID,APXMIDP,2022-05-20,12,97.86,794.65,True
MID,APXMIDP,2022-05-20,13,107.78,701.0,True
MID,APXMIDP,2022-05-20,14,126.19,860.6,True
MID,APXMIDP,2022-05-20,15,140.87,1419.1,True
MID,APXMIDP,2022-05-20,16,127.02,1621.8,True
MID,APXMIDP,2022-05-20,17,116.66,1246.15,True
MID,APXMIDP,2022-05-20,18,119.85,1666.9,True
MID,APXMIDP,2022-05-20,19,115.1,1459.8,True
MID,APXMIDP,2022-05-20,20,114.2,1996.35,True
MID,APXMIDP,2022-05-20,21,126.1,2181.55,True
MID,APXMIDP,2022-05-20,22,127.43,2300.55,True
MID,APXMIDP,2022-05-20,23,105.8,1709.25,True
MID,APXMIDP,2022-05-20,24,95.67,1479.95,True
MID,APXMIDP,2022-05-20,25,97.62,1540.25,True
MID,APXMIDP,2022-05-20,26,98.67,1513.15,True
MID,APXMIDP,2022-05-20,27,80.0,1374.35,True
MID,APXMIDP,2022-05-20,28,80.05,1074.6,True
MID,APXMIDP,2022-05-20,29,79.46,1261.0,True
MID,APXMIDP,2022-05-20,30,75.82,1382.9,True
MID,APXMIDP,2022-05-20,31,95.39,2084.65,True
MID,APXMIDP,2022-05-20,32,96.28,1880.1,True
MID,APXMIDP,2022-05-20,33,93.17,1990.7,True
MID,APXMIDP,2022-05-20,34,93.87,2281.75,True
MID,APXMIDP,2022-05-20,35,110.42,1971.3,True
MID,APXMIDP,2022-05-20,36,116.8,2131.75,True
MID,APXMIDP,2022-05-20,37,118.71,2003.3,True
MID,APXMIDP,2022-05-20,38,110.9,1947.55,True
MID,APXMIDP,2022-05-20,39,118.97,1883.6,True
MID,APXMIDP,2022-05-20,40,116.5,1656.6,True
MID,APXMIDP,2022-05-20,41,119.51,1635.75,True
MID,APXMIDP,2022-05-20,42,116.15,1716.7,True
MID,APXMIDP,2022-05-20,43,111.79,1487.7,True
MID,APXMIDP,2022-05-20,44,118.58,1329.9,True
MID,APXMIDP,2022-05-20,45,112.89,1368.65,True
MID,APXMIDP,2022-05-20,46,107.17,1150.15,True
MID,APXMIDP,2022-05-20,47,95.39,1369.6,True
MID,APXMIDP,2022-05-20,48,101.98,1092.05,True
MID,APXMIDP,2022-05-21,1,92.25,1051.4,True
MID,APXMIDP,2022-05-21,2,81.73,966.7,True
MID,APXMIDP,2022-05-21,3,88.31,959.9,True
MID,APXMIDP,2022-05-21,4,87.87,1054.15,True
MID,APXMIDP,2022-05-21,5,78.39,1043.65,True
MID,APXMIDP,2022-05-21,6,73.7,960.95,True
MID,APXMIDP,2022-05-21,7,66.74,692.15,True
MID,APXMIDP,2022-05-21,8,66.45,654.4,True
MID,APXMIDP,2022-05-21,9,87.9,643.25,True
MID,APXMIDP,2022-05-21,10,99.32,655.45,True
MID,APXMIDP,2022-05-21,11,85.98,691.45,True
MID,APXMIDP,2022-05-21,12,91.91,657.0,True
MID,APXMIDP,2022-05-21,13,85.43,905.15,True
MID,APXMIDP,2022-05-21,14,84.07,866.75,True
MID,APXMIDP,2022-05-21,15,112.64,1704.05,True
MID,APXMIDP,2022-05-21,16,124.83,1231.0,True
MID,APXMIDP,2022-05-21,17,115.67,1307.25,True
MID,APXMIDP,2022-05-21,18,129.42,1157.05,True
MID,APXMIDP,2022-05-21,19,143.92,1028.75,True
MID,APXMIDP,2022-05-21,20,150.75,1113.6,True
MID,APXMIDP,2022-05-21,21,137.32,1678.15,True
MID,APXMIDP,2022-05-21,22,125.05,1319.5,True
MID,APXMIDP,2022-05-21,23,113.38,1209.25,True
MID,APXMIDP,2022-05-21,24,113.7,1526.75,True
MID,APXMIDP,2022-05-21,25,104.88,1347.9,True
MID,APXMIDP,2022-05-21,26,96.96,1146.9,True
MID,APXMIDP,2022-05-21,27,95.84,1703.8,True
MID,APXMIDP,2022-05-21,28,88.62,1446.85,True
MID,APXMIDP,2022-05-21,29,90.25,1347.15,True
MID,APXMIDP,2022-05-21,30,88.36,1688.0,True
MID,APXMIDP,2022-05-21,31,92.74,1320.05,True
MID,APXMIDP,2022-05-21,32,108.18,1598.2,True
MID,APXMIDP,2022-05-21,33,118.29,1393.3,True
MID,APXMIDP,2022-05-21,34,117.32,1748.7,True
MID,APXMIDP,2022-05-21,35,153.39,1105.95,True
MID,APXMIDP,2022-05-21,36,159.18,1155.05,True
MID,APXMIDP,2022-05-21,37,168.66,1026.35,True
MID,APXMIDP,2022-05-21,38,161.73,1536.5,True
MID,APXMIDP,2022-05-21,39,165.78,1437.6,True
MID,APXMIDP,2022-05-21,40,164.96,1018.3,True
MID,APXMIDP,2022-05-21,41,164.69,951.15,True
MID,APXMIDP,2022-05-21,42,163.04,1099.65,True
MID,APXMIDP,2022-05-21,43,164.42,996.15,True
MID,APXMIDP,2022-05-21,44,155.49,951.4,True
MID,APXMIDP,2022-05-21,45,149.31,999.9,True
MID,APXMIDP,2022-05-21,46,135.89,812.55,True
MID,APXMIDP,2022-05-21,47,133.38,1078.75,True
MID,APXMIDP,2022-05-21,48,143.55,946.7,True
MID,APXMIDP,2022-05-22,1,127.22,999.3,True
MID,APXMIDP,2022-05-22,2,123.74,680.75,True
MID,APXMIDP,2022-05-22,3,102.15,540.25,True
MID,APXMIDP,2022-05-22,4,103.6,427.65,True
MID,APXMIDP,2022-05-22,5,107.87,672.05,True
MID,APXMIDP,2022-05-22,6,100.84,788.9,True
MID,APXMIDP,2022-05-22,7,96.59,391.95,True
MID,APXMIDP,2022-05-22,8,94.15,456.7,True
MID,APXMIDP,2022-05-22,9,100.82,567.45,True
MID,APXMIDP,2022-05-22,10,102.36,551.8,True
MID,APXMIDP,2022-05-22,11,95.8,670.25,True
MID,APXMIDP,2022-05-22,12,101.24,643.15,True
MID,APXMIDP,2022-05-22,13,115.95,657.7,True
MID,APXMIDP,2022-05-22,14,124.61,995.75,True
MID,APXMIDP,2022-05-22,15,111.28,749.75,True
MID,APXMIDP,2022-05-22,16,129.71,715.7,True
MID,APXMIDP,2022-05-22,17,118.0,983.65,True
MID,APXMIDP,2022-05-22,18,132.55,766.65,True
MID,APXMIDP,2022-05-22,19,114.67,890.35,True
MID,APXMIDP,2022-05-22,20,126.4,1109.9,True
MID,APXMIDP,2022-05-22,21,97.61,1601.95,True
MID,APXMIDP,2022-05-22,22,101.97,1846.8,True
MID,APXMIDP,2022-05-22,23,108.66,1441.7,True
MID,APXMIDP,2022-05-22,24,109.1,1638.7,True
MID,APXMIDP,2022-05-22,25,85.25,1282.5,True
MID,APXMIDP,2022-05-22,26,84.93,1633.95,True
MID,APXMIDP,2022-05-22,27,89.27,2011.65,True
MID,APXMIDP,2022-05-22,28,85.69,1829.85,True
MID,APXMIDP,2022-05-22,29,87.11,2067.4,True
MID,APXMIDP,2022-05-22,30,84.49,2239.35,True
MID,APXMIDP,2022-05-22,31,114.81,1405.3,True
MID,APXMIDP,2022-05-22,32,108.23,1020.65,True
MID,APXMIDP,2022-05-22,33,121.8,1205.9,True
MID,APXMIDP,2022-05-22,34,112.59,1252.25,True
MID,APXMIDP,2022-05-22,35,129.36,788.75,True
MID,APXMIDP,2022-05-22,36,144.83,932.95,True
MID,APXMIDP,2022-05-22,37,127.02,1034.5,True
MID,APXMIDP,2022-05-22,38,131.55,1276.55,True
MID,APXMIDP,2022-05-22,39,133.84,1071.85,True
MID,APXMIDP,2022-05-22,40,120.29,1150.05,True
MID,APXMIDP,2022-05-22,41,115.66,1152.7,True
MID,APXMIDP,2022-05-22,42,118.19,1267.5,True
MID,APXMIDP,2022-05-22,43,128.32,1402.95,True
MID,APXMIDP,2022-05-22,44,122.87,1349.2,True
MID,APXMIDP,2022-05-22,45,124.08,1230.0,True
MID,APXMIDP,2022-05-22,46,121.16,898.6,True
MID,APXMIDP,2022-05-22,47,137.36,510.35,True
MID,APXMIDP,2022-05-22,48,124.38,612.55,True
MID,APXMIDP,2022-05-23,1,140.66,621.75,True
MID,APXMIDP,2022-05-23,2,141.58,565.7,True
MID,APXMIDP,2022-05-23,3,137.77,808.1,True
MID,APXMIDP,2022-05-23,4,141.69,492.25,True
MID,APXMIDP,2022-05-23,5,141.08,802.75,True
MID,APXMIDP,2022-05-23,6,136.75,734.3,True
MID,APXMIDP,2022-05-23,7,135.77,652.5,True
MID,APXMIDP,2022-05-23,8,137.97,811.5,True
MID,APXMIDP,2022-05-23,9,127.76,569.95,True
MID,APXMIDP,2022-05-23,10,127.67,579.7,True
MID,APXMIDP,2022-05-23,11,136.78,597.9,True
MID,APXMIDP,2022-05-23,12,146.37,384.7,True
MID,APXMIDP,2022-05-23,13,164.61,460.6,True
MID,APXMIDP,2022-05-23,14,181.95,753.2,True
MID,APXMIDP,2022-05-23,15,174.49,1185.85,True
MID,APXMIDP,2022-05-23,16,204.54,1251.45,True
MID,APXMIDP,2022-05-23,17,193.57,1299.95,True
MID,APXMIDP,2022-05-23,18,190.67,1307.2,True
MID,APXMIDP,2022-05-23,19,171.94,1304.9,True
MID,APXMIDP,2022-05-23,20,175.12,1691.05,True
MID,APXMIDP,2022-05-23,21,170.06,2074.9,True
MID,APXMIDP,2022-05-23,22,165.13,1988.0,True
MID,APXMIDP,2022-05-23,23,148.11,1804.9,True
MID,APXMIDP,2022-05-23,24,145.28,2158.75,True
MID,APXMIDP,2022-05-23,25,158.09,2646.9,True
MID,APXMIDP,2022-05-23,26,156.07,2273.9,True
MID,APXMIDP,2022-05-23,27,174.94,2870.45,True
MID,APXMIDP,2022-05-23,28,172.8,2837.4,True
MID,APXMIDP,2022-05-23,29,169.04,2706.25,True
MID,APXMIDP,2022-05-23,30,162.3,2928.3,True
MID,APXMIDP,2022-05-23,31,169.34,2114.65,True
MID,APXMIDP,2022-05-23,32,171.53,2107.65,True
MID,APXMIDP,2022-05-23,33,174.32,2310.5,True
MID,APXMIDP,2022-05-23,34,171.61,2459.5,True
MID,APXMIDP,2022-05-23,35,176.72,2277.95,True
MID,APXMIDP,2022-05-23,36,174.54,2270.0,True
MID,APXMIDP,2022-05-23,37,177.62,2269.8,True
MID,APXMIDP,2022-05-23,38,176.91,2201.3,True
MID,APXMIDP,2022-05-23,39,183.8,1821.25,True
MID,APXMIDP,2022-05-23,40,180.12,1780.35,True
MID,APXMIDP,2022-05-23,41,181.12,2322.65,True
MID,APXMIDP,2022-05-23,42,166.1,1694.3,True
MID,APXMIDP,2022-05-23,43,176.62,1419.65,True
MID,APXMIDP,2022-05-23,44,160.99,1768.4,True
MID,APXMIDP,2022-05-23,45,146.58,2012.15,True
MID,APXMIDP,2022-05-23,46,139.7,2371.45,True
MID,APXMIDP,2022-05-23,47,122.12,1164.95,True
MID,APXMIDP,2022-05-23,48,132.96,950.1,True
MID,APXMIDP,2022-05-24,1,130.86,1024.9,True
MID,APXMIDP,2022-05-24,2,131.41,1060.7,True
MID,APXMIDP,2022-05-24,3,147.09,834.2,True
MID,APXMIDP,2022-05-24,4,151.4,1007.15,True
MID,APXMIDP,2022-05-24,5,141.51,1017.0,True
MID,APXMIDP,2022-05-24,6,139.92,910.6,True
MID,APXMIDP,2022-05-24,7,146.56,920.15,True
MID,APXMIDP,2022-05-24,8,138.27,907.8,True
MID,APXMIDP,2022-05-24,9,139.83,777.5,True
MID,APXMIDP,2022-05-24,10,139.99,880.3,True
MID,APXMIDP,2022-05-24,11,139.48,811.35,True
MID,APXMIDP,2022-05-24,12,131.81,866.7,True
MID,APXMIDP,2022-05-24,13,132.9,1205.85,True
MID,APXMIDP,2022-05-24,14,135.7,1435.3,True
MID,APXMIDP,2022-05-24,15,151.82,1568.5,True
MID,APXMIDP,2022-05-24,16,176.25,1746.65,True
MID,APXMIDP,2022-05-24,17,188.75,1680.9,True
MID,APXMIDP,2022-05-24,18,189.39,1871.85,True
MID,APXMIDP,2022-05-24,19,171.15,2015.45,True
MID,APXMIDP,2022-05-24,20,167.92,2051.9,True
MID,APXMIDP,2022-05-24,21,164.33,1791.2,True
MID,APXMIDP,2022-05-24,22,164.6,1898.2,True
MID,APXMIDP,2022-05-24,23,131.38,1497.65,True
MID,APXMIDP,2022-05-24,24,126.82,1516.8,True
MID,APXMIDP,2022-05-24,25,122.62,1642.75,True
MID,APXMIDP,2022-05-24,26,126.38,1473.4,True
MID,APXMIDP,2022-05-24,27,119.25,1213.65,True
MID,APXMIDP,2022-05-24,28,109.52,1278.3,True
MID,APXMIDP,2022-05-24,29,105.08,1375.8,True
MID,APXMIDP,2022-05-24,30,107.06,1266.9,True
MID,APXMIDP,2022-05-24,31,80.45,1105.15,True
MID,APXMIDP,2022-05-24,32,91.21,1155.4,True
MID,APXMIDP,2022-05-24,33,97.32,1182.55,True
MID,APXMIDP,2022-05-24,34,99.43,1516.9,True
MID,APXMIDP,2022-05-24,35,121.88,1736.9,True
MID,APXMIDP,2022-05-24,36,126.55,1855.95,True
MID,APXMIDP,2022-05-24,37,136.96,1660.2,True
MID,APXMIDP,2022-05-24,38,136.26,1767.95,True
MID,APXMIDP,2022-05-24,39,129.95,1411.0,True
MID,APXMIDP,2022-05-24,40,130.13,1632.7,True
MID,APXMIDP,2022-05-24,41,124.6,1685.9,True
MID,APXMIDP,2022-05-24,42,124.87,1564.7,True
MID,APXMIDP,2022-05-24,43,122.63,1153.8,True
MID,APXMIDP,2022-05-24,44,117.24,975.9,True
MID,APXMIDP,2022-05-24,45,120.81,1095.9,True
MID,APXMIDP,2022-05-24,46,124.87,1595.85,True
MID,APXMIDP,2022-05-24,47,129.56,879.85,True
MID,APXMIDP,2022-05-24,48,118.67,544.85,True
MID,APXMIDP,2022-05-25,1,127.92,641.95,True
MID,APXMIDP,2022-05-25,2,144.69,710.65,True
MID,APXMIDP,2022-05-25,3,135.53,847.3,True
MID,APXMIDP,2022-05-25,4,137.86,826.8,True
MID,APXMIDP,2022-05-25,5,133.18,997.6,True
MID,APXMIDP,2022-05-25,6,118.09,1003.85,True
MID,APXMIDP,2022-05-25,7,121.62,652.7,True
MID,APXMIDP,2022-05-25,8,111.06,673.35,True
MID,APXMIDP,2022-05-25,9,110.88,642.8,True
MID,APXMIDP,2022-05-25,10,100.65,700.25,True
MID,APXMIDP,2022-05-25,11,102.23,714.25,True
MID,APXMIDP,2022-05-25,12,92.96,929.25,True
MID,APXMIDP,2022-05-25,13,97.17,1032.2,True
MID,APXMIDP,2022-05-25,14,98.0,1431.7,True
MID,APXMIDP,2022-05-25,15,101.08,1022.35,True
MID,APXMIDP,2022-05-25,16,112.2,1467.85,True
MID,APXMIDP,2022-05-25,17,114.72,1520.55,True
MID,APXMIDP,2022-05-25,18,108.64,1450.2,True
MID,APXMIDP,2022-05-25,19,88.24,1318.2,True
MID,APXMIDP,2022-05-25,20,92.63,1609.15,True
MID,APXMIDP,2022-05-25,21,84.53,1775.9,True
MID,APXMIDP,2022-05-25,22,90.66,2279.85,True
MID,APXMIDP,2022-05-25,23,85.96,2312.35,True
MID,APXMIDP,2022-05-25,24,93.99,2558.15,True
MID,APXMIDP,2022-05-25,25,98.19,2470.45,True
MID,APXMIDP,2022-05-25,26,93.3,2307.4,True
MID,APXMIDP,2022-05-25,27,97.25,2536.3,True
MID,APXMIDP,2022-05-25,28,87.21,2336.15,True
MID,APXMIDP,2022-05-25,29,86.28,2361.2,True
MID,APXMIDP,2022-05-25,30,85.04,2337.85,True
MID,APXMIDP,2022-05-25,31,89.29,1823.25,True
MID,APXMIDP,2022-05-25,32,96.18,1807.3,True
MID,APXMIDP,2022-05-25,33,95.15,2014.3,True
MID,APXMIDP,2022-05-25,34,96.24,2033.9,True
MID,APXMIDP,2022-05-25,35,115.59,1717.9,True
MID,APXMIDP,2022-05-25,36,109.25,1415.25,True
MID,APXMIDP,2022-05-25,37,104.98,1726.2,True
MID,APXMIDP,2022-05-25,38,112.31,1684.8,True
MID,APXMIDP,2022-05-25,39,122.08,1076.3,True
MID,APXMIDP,2022-05-25,40,124.98,1145.85,True
MID,APXMIDP,2022-05-25,41,124.44,1100.75,True
MID,APXMIDP,2022-05-25,42,126.66,940.15,True
MID,APXMIDP,2022-05-25,43,123.96,1289.95,True
MID,APXMIDP,2022-05-25,44,122.23,1077.1,True
MID,APXMIDP,2022-05-25,45,113.88,1404.85,True
MID,APXMIDP,2022-05-25,46,112.44,1749.05,True
MID,APXMIDP,2022-05-25,47,106.63,1154.2,True
MID,APXMIDP,2022-05-25,48,112.16,684.25,True
MID,APXMIDP,2022-05-26,1,91.94,899.75,True
MID,APXMIDP,2022-05-26,2,80.3,710.0,True
MID,APXMIDP,2022-05-26,3,75.3,724.85,True
MID,APXMIDP,2022-05-26,4,64.79,989.8,True
MID,APXMIDP,2022-05-26,5,74.06,1181.5,True
MID,APXMIDP,2022-05-26,6,73.52,1180.3,True
MID,APXMIDP,2022-05-26,7,68.59,619.4,True
MID,APXMIDP,2022-05-26,8,68.07,817.85,True
MID,APXMIDP,2022-05-26,9,92.42,1129.6,True
MID,APXMIDP,2022-05-26,10,84.33,1253.45,True
MID,APXMIDP,2022-05-26,11,85.21,811.1,True
MID,APXMIDP,2022-05-26,12,102.51,986.15,True
MID,APXMIDP,2022-05-26,13,86.34,1058.25,True
MID,APXMIDP,2022-05-26,14,119.37,1273.75,True
MID,APXMIDP,2022-05-26,15,97.99,1104.65,True
MID,APXMIDP,2022-05-26,16,113.15,1288.0,True
MID,APXMIDP,2022-05-26,17,118.41,1332.65,True
MID,APXMIDP,2022-05-26,18,106.77,1289.25,True
MID,APXMIDP,2022-05-26,19,109.93,1401.3,True
MID,APXMIDP,2022-05-26,20,108.27,1335.95,True
MID,APXMIDP,2022-05-26,21,101.3,1257.55,True
MID,APXMIDP,2022-05-26,22,91.44,1415.4,True
MID,APXMIDP,2022-05-26,23,89.06,1939.35,True
MID,APXMIDP,2022-05-26,24,93.47,2106.05,True
MID,APXMIDP,2022-05-26,25,88.26,1801.4,True
MID,APXMIDP,2022-05-26,26,89.58,1918.65,True
MID,APXMIDP,2022-05-26,27,93.56,1958.45,True
MID,APXMIDP,2022-05-26,28,84.5,1933.4,True
MID,APXMIDP,2022-05-26,29,90.79,2043.7,True
MID,APXMIDP,2022-05-26,30,91.26,2186.85,True
MID,APXMIDP,2022-05-26,31,91.85,1466.0,True
MID,APXMIDP,2022-05-26,32,87.67,1511.8,True
MID,APXMIDP,2022-05-26,33,88.43,1540.05,True
MID,APXMIDP,2022-05-26,34,94.58,1994.3,True
MID,APXMIDP,2022-05-26,35,98.04,1682.2,True
MID,APXMIDP,2022-05-26,36,101.12,1627.7,True
MID,APXMIDP,2022-05-26,37,104.04,1851.6,True
MID,APXMIDP,2022-05-26,38,99.67,1824.0,True
MID,APXMIDP,2022-05-26,39,114.46,1861.0,True
MID,APXMIDP,2022-05-26,40,113.25,1717.4,True
MID,APXMIDP,2022-05-26,41,105.18,1802.7,True
MID,APXMIDP,2022-05-26,42,106.97,1841.95,True
MID,APXMIDP,2022-05-26,43,107.76,2247.25,True
MID,APXMIDP,2022-05-26,44,107.12,2188.8,True
MID,APXMIDP,2022-05-26,45,108.05,2110.15,True
MID,APXMIDP,2022-05-26,46,107.11,2117.8,True
MID,APXMIDP,2022-05-26,47,114.09,1229.75,True
MID,APXMIDP,2022-05-26,48,112.04,822.65,True
MID,APXMIDP,2022-05-27,1,97.86,1020.55,True
MID,APXMIDP,2022-05-27,2,63.88,905.1,True
MID,APXMIDP,2022-05-27,3,61.4,951.35,True
MID,APXMIDP,2022-05-27,4,59.34,1152.35,True
MID,APXMIDP,2022-05-27,5,76.18,1224.1,True
MID,APXMIDP,2022-05-27,6,72.93,947.5,True
MID,APXMIDP,2022-05-27,7,76.97,657.65,True
MID,APXMIDP,2022-05-27,8,72.51,701.55,True
MID,APXMIDP,2022-05-27,9,80.47,655.05,True
MID,APXMIDP,2022-05-27,10,87.9,755.7,True
MID,APXMIDP,2022-05-27,11,42.43,662.8,True
MID,APXMIDP,2022-05-27,12,33.26,679.1,True
MID,APXMIDP,2022-05-27,13,94.49,914.65,True
MID,APXMIDP,2022-05-27,14,121.7,986.9,True
MID,APXMIDP,2022-05-27,15,121.12,1518.15,True
MID,APXMIDP,2022-05-27,16,134.7,1331.25,True
MID,APXMIDP,2022-05-27,17,128.68,1284.4,True
MID,APXMIDP,2022-05-27,18,107.83,1398.0,True
MID,APXMIDP,2022-05-27,19,103.48,1514.8,True
MID,APXMIDP,2022-05-27,20,108.29,1574.85,True
MID,APXMIDP,2022-05-27,21,108.89,1545.75,True
MID,APXMIDP,2022-05-27,22,106.83,1642.45,True
MID,APXMIDP,2022-05-27,23,105.43,1828.0,True
MID,APXMIDP,2022-05-27,24,107.63,1803.15,True
MID,APXMIDP,2022-05-27,25,103.38,1474.85,True
MID,APXMIDP,2022-05-27,26,101.32,1649.9,True
MID,APXMIDP,2022-05-27,27,101.9,1967.55,True
MID,APXMIDP,2022-05-27,28,101.88,2045.95,True
MID,APXMIDP,2022-05-27,29,105.48,1961.8,True
MID,APXMIDP,2022-05-27,30,105.39,1793.25,True
MID,APXMIDP,2022-05-27,31,115.49,1050.2,True
MID,APXMIDP,2022-05-27,32,119.27,1198.85,True
MID,APXMIDP,2022-05-27,33,117.52,1398.35,True
MID,APXMIDP,2022-05-27,34,125.6,1314.15,True
MID,APXMIDP,2022-05-27,35,137.37,1556.3,True
MID,APXMIDP,2022-05-27,36,120.58,1608.0,True
MID,APXMIDP,2022-05-27,37,134.49,1462.4,True
MID,APXMIDP,2022-05-27,38,134.6,1337.75,True
MID,APXMIDP,2022-05-27,39,141.57,1336.65,True
MID,APXMIDP,2022-05-27,40,145.52,1275.1,True
MID,APXMIDP,2022-05-27,41,143.72,1001.05,True
MID,APXMIDP,2022-05-27,42,145.02,1427.25,True
MID,APXMIDP,2022-05-27,43,148.67,1433.85,True
MID,APXMIDP,2022-05-27,44,149.59,1300.8,True
MID,APXMIDP,2022-05-27,45,143.66,1411.9,True
MID,APXMIDP,2022-05-27,46,138.38,1546.05,True
MID,APXMIDP,2022-05-27,47,157.17,857.65,True
MID,APXMIDP,2022-05-27,48,156.21,899.15,True
MID,APXMIDP,2022-05-28,1,120.37,656.95,True
MID,APXMIDP,2022-05-28,2,95.01,859.5,True
MID,APXMIDP,2022-05-28,3,120.68,911.25,True
MID,APXMIDP,2022-05-28,4,136.39,1093.3,True
MID,APXMIDP,2022-05-28,5,127.03,1097.3,True
MID,APXMIDP,2022-05-28,6,123.24,1165.75,True
MID,APXMIDP,2022-05-28,7,122.16,730.7,True
MID,APXMIDP,2022-05-28,8,129.45,937.25,True
MID,APXMIDP,2022-05-28,9,139.76,873.4,True
MID,APXMIDP,2022-05-28,10,145.32,814.95,True
MID,APXMIDP,2022-05-28,11,137.33,895.3,True
MID,APXMIDP,2022-05-28,12,130.32,1022.35,True
MID,APXMIDP,2022-05-28,13,141.33,895.1,True
MID,APXMIDP,2022-05-28,14,142.38,1061.6,True
MID,APXMIDP,2022-05-28,15,149.16,1025.5,True
MID,APXMIDP,2022-05-28,16,169.37,980.5,True
MID,APXMIDP,2022-05-28,17,149.18,849.05,True
MID,APXMIDP,2022-05-28,18,157.65,993.35,True
MID,APXMIDP,2022-05-28,19,154.68,1151.0,True
MID,APXMIDP,2022-05-28,20,157.57,1197.85,True
MID,APXMIDP,2022-05-28,21,160.42,1119.5,True
MID,APXMIDP,2022-05-28,22,157.32,1333.75,True
MID,APXMIDP,2022-05-28,23,154.15,811.35,True
MID,APXMIDP,2022-05-28,24,161.95,1032.6,True
MID,APXMIDP,2022-05-28,25,175.7,886.0,True
MID,APXMIDP,2022-05-28,26,173.26,890.0,True
MID,APXMIDP,2022-05-28,27,158.28,1413.5,True
MID,APXMIDP,2022-05-28,28,140.32,1252.65,True
MID,APXMIDP,2022-05-28,29,152.55,986.0,True
MID,APXMIDP,2022-05-28,30,146.51,1037.95,True
MID,APXMIDP,2022-05-28,31,144.21,1010.5,True
MID,APXMIDP,2022-05-28,32,132.09,1108.75,True
MID,APXMIDP,2022-05-28,33,135.19,1066.75,True
MID,APXMIDP,2022-05-28,34,138.36,1127.65,True
MID,APXMIDP,2022-05-28,35,142.08,1080.7,True
MID,APXMIDP,2022-05-28,36,138.55,1352.6,True
MID,APXMIDP,2022-05-28,37,149.51,1368.85,True
MID,APXMIDP,2022-05-28,38,155.35,1358.85,True
MID,APXMIDP,2022-05-28,39,177.16,1218.75,True
MID,APXMIDP,2022-05-28,40,174.44,1200.85,True
MID,APXMIDP,2022-05-28,41,164.33,1231.2,True
MID,APXMIDP,2022-05-28,42,158.72,1182.15,True
MID,APXMIDP,2022-05-28,43,169.81,883.15,True
MID,APXMIDP,2022-05-28,44,162.58,1011.55,True
MID,APXMIDP,2022-05-28,45,164.72,851.05,True
MID,APXMIDP,2022-05-28,46,162.1,997.65,True
MID,APXMIDP,2022-05-28,47,122.51,962.45,True
MID,APXMIDP,2022-05-28,48,147.12,660.4,True
MID,APXMIDP,2022-05-29,1,130.06,712.4,True
MID,APXMIDP,2022-05-29,2,137.32,560.5,True
MID,APXMIDP,2022-05-29,3,135.04,523.7,True
MID,APXMIDP,2022-05-29,4,149.65,453.15,True
MID,APXMIDP,2022-05-29,5,132.27,412.1,True
MID,APXMIDP,2022-05-29,6,111.27,330.8,True
MID,APXMIDP,2022-05-29,7,106.43,398.9,True
MID,APXMIDP,2022-05-29,8,93.49,482.2,True
MID,APXMIDP,2022-05-29,9,129.84,600.1,True
MID,APXMIDP,2022-05-29,10,126.58,549.25,True
MID,APXMIDP,2022-05-29,11,147.83,487.05,True
MID,APXMIDP,2022-05-29,12,136.71,537.6,True
MID,APXMIDP,2022-05-29,13,114.98,540.35,True
MID,APXMIDP,2022-05-29,14,122.16,695.5,True
MID,APXMIDP,2022-05-29,15,114.75,722.1,True
MID,APXMIDP,2022-05-29,16,118.32,1103.15,True
MID,APXMIDP,2022-05-29,17,117.51,820.35,True
MID,APXMIDP,2022-05-29,18,111.69,1219.9,True
MID,APXMIDP,2022-05-29,19,103.1,1082.1,True
MID,APXMIDP,2022-05-29,20,114.36,1290.8,True
MID,APXMIDP,2022-05-29,21,124.68,1118.05,True
MID,APXMIDP,2022-05-29,22,137.57,1356.95,True
MID,APXMIDP,2022-05-29,23,150.39,1059.8,True
MID,APXMIDP,2022-05-29,24,154.92,1088.05,True
MID,APXMIDP,2022-05-29,25,162.5,1037.0,True
MID,APXMIDP,2022-05-29,26,164.26,1115.4,True
MID,APXMIDP,2022-05-29,27,160.0,1052.5,True
MID,APXMIDP,2022-05-29,28,155.24,926.05,True
