settlementDate,settlementPeriod,Solar generation,Wind Offshore generation,Wind Onshore generation
2022-07-11,29.0,7526.0,1932.184,3763.727
2022-07-11,30.0,7074.0,1932.184,3763.727
2022-07-11,31.0,6534.0,2671.256,4327.846
2022-07-11,32.0,5911.0,2671.256,4327.846
2022-07-11,33.0,5220.0,3190.484,4762.354
2022-07-11,34.0,4507.0,3190.484,4762.354
2022-07-11,35.0,3816.0,3389.649,5041.024
2022-07-11,36.0,3147.0,3389.649,5041.024
2022-07-11,37.0,2498.0,3745.309,5014.687
2022-07-11,38.0,1905.0,3745.309,5014.687
2022-07-11,39.0,1401.0,4048.273,4794.708
2022-07-11,40.0,940.0,4048.273,4794.708
2022-07-11,41.0,488.0,4366.22,4787.976
2022-07-11,42.0,149.0,4366.22,4787.976
2022-07-11,43.0,0.0,4793.065,5046.93
2022-07-11,44.0,0.0,4793.065,5046.93
2022-07-11,45.0,0.0,5629.184,5283.17
2022-07-11,46.0,0.0,5629.184,5283.17
2022-07-11,47.0,0.0,6129.907,5674.693
2022-07-11,48.0,0.0,6129.907,5674.693
2022-07-12,1.0,0.0,6410.394,5835.046
2022-07-12,2.0,0.0,6410.394,5835.046
2022-07-12,3.0,0.0,6511.97,5498.876
2022-07-12,4.0,0.0,6511.97,5498.876
2022-07-12,5.0,0.0,6589.231,5483.037
2022-07-12,6.0,0.0,6589.231,5483.037
2022-07-12,7.0,0.0,6448.372,5433.46
2022-07-12,8.0,0.0,6448.372,5433.46
2022-07-12,9.0,0.0,6022.718,5354.184
2022-07-12,10.0,0.0,6022.718,5354.184
2022-07-12,11.0,35.0,5829.734,5333.263
2022-07-12,12.0,108.0,5829.734,5333.263
2022-07-12,13.0,241.0,5704.761,5276.116
2022-07-12,14.0,464.0,5704.761,5276.116
2022-07-12,15.0,795.0,5449.606,5134.63
2022-07-12,16.0,1184.0,5449.606,5134.63
2022-07-12,17.0,1575.0,5124.665,5080.33
2022-07-12,18.0,1974.0,5124.665,5080.33
2022-07-12,19.0,2389.0,4748.322,5143.183
2022-07-12,20.0,2785.0,4748.322,5143.183
2022-07-12,21.0,3122.0,4493.602,5295.928
2022-07-12,22.0,3406.0,4493.602,5295.928
2022-07-12,23.0,3648.0,4374.594,5160.121
2022-07-12,24.0,3872.0,4374.594,5160.121
2022-07-12,25.0,4085.0,4410.019,5030.806
2022-07-12,26.0,4217.0,4410.019,5030.806
2022-07-12,27.0,4209.0,4196.258,4976.387
2022-07-12,28.0,4125.0,4196.258,4976.387
2022-07-12,29.0,4038.0,4095.943,4970.895
2022-07-12,30.0,3917.0,4095.943,4970.895
2022-07-12,31.0,3721.0,3868.999,5047.835
2022-07-12,32.0,3456.0,3868.999,5047.835
2022-07-12,33.0,3139.0,3732.639,5114.353
2022-07-12,34.0,2782.0,3732.639,5114.353
2022-07-12,35.0,2399.0,3817.227,5096.214
2022-07-12,36.0,1994.0,3817.227,5096.214
2022-07-12,37.0,1575.0,3831.065,5043.625
2022-07-12,38.0,1168.0,3831.065,5043.625
2022-07-12,39.0,805.0,3973.185,4963.856
2022-07-12,40.0,494.0,3973.185,4963.856
2022-07-12,41.0,246.0,3909.859,4643.268
2022-07-12,42.0,82.0,3909.859,4643.268
2022-07-12,43.0,0.0,3734.751,3962.467
2022-07-12,44.0,0.0,3734.751,3962.467
2022-07-12,45.0,0.0,3584.31,3777.694
2022-07-12,46.0,0.0,3584.31,3777.694
2022-07-12,47.0,0.0,3612.254,3860.964
2022-07-12,48.0,0.0,3612.254,3860.964
2022-07-13,1.0,0.0,3734.375,3915.874
2022-07-13,2.0,0.0,3734.375,3915.874
2022-07-13,3.0,0.0,3723.57,4081.327
2022-07-13,4.0,0.0,3723.57,4081.327
2022-07-13,5.0,0.0,3686.864,4192.378
2022-07-13,6.0,0.0,3686.864,4192.378
2022-07-13,7.0,0.0,3947.962,4291.466
2022-07-13,8.0,0.0,3947.962,4291.466
2022-07-13,9.0,0.0,4005.097,4217.846
2022-07-13,10.0,0.0,4005.097,4217.846
2022-07-13,11.0,79.0,3951.482,4050.648
2022-07-13,12.0,267.0,3951.482,4050.648
2022-07-13,13.0,598.0,3857.482,3970.757
2022-07-13,14.0,1032.0,3857.482,3970.757
2022-07-13,15.0,1531.0,3677.13,4334.902
2022-07-13,16.0,2098.0,3677.13,4334.902
2022-07-13,17.0,2740.0,3519.204,4841.981
2022-07-13,18.0,3432.0,3519.204,4841.981
2022-07-13,19.0,4153.0,3216.401,5138.227
2022-07-13,20.0,4875.0,3216.401,5138.227
2022-07-13,21.0,5568.0,2934.89,5457.74
2022-07-13,22.0,6214.0,2934.89,5457.74
2022-07-13,23.0,6791.0,2725.213,5701.034
2022-07-13,24.0,7257.0,2725.213,5701.034
2022-07-13,25.0,7582.0,2736.16,5942.338
2022-07-13,26.0,7752.0,2736.16,5942.338
2022-07-13,27.0,7763.0,2683.311,6186.905
2022-07-13,28.0,7643.0,2683.311,6186.905
2022-07-13,29.0,7415.0,2624.589,6417.356
2022-07-13,30.0,7054.0,2624.589,6417.356
2022-07-13,31.0,6542.0,2653.011,6456.071
2022-07-13,32.0,5932.0,2653.011,6456.071
2022-07-13,33.0,5286.0,2719.447,6291.935
2022-07-13,34.0,4613.0,2719.447,6291.935
2022-07-13,35.0,3919.0,2824.357,6038.502
2022-07-13,36.0,3225.0,2824.357,6038.502
2022-07-13,37.0,2561.0,2683.701,5501.509
2022-07-13,38.0,1950.0,2683.701,5501.509
2022-07-13,39.0,1411.0,2555.374,4775.493
2022-07-13,40.0,932.0,2555.374,4775.493
2022-07-13,41.0,509.0,2236.159,3879.616
2022-07-13,42.0,199.0,2236.159,3879.616
2022-07-13,43.0,47.0,1988.023,2834.34
2022-07-13,44.0,0.0,1988.023,2834.34
2022-07-13,45.0,0.0,1811.768,2441.247
2022-07-13,46.0,0.0,1811.768,2441.247
2022-07-13,47.0,0.0,1649.65,2287.549
2022-07-13,48.0,0.0,1649.65,2287.549
2022-07-14,1.0,0.0,1632.924,2133.716
2022-07-14,2.0,0.0,1632.924,2133.716
2022-07-14,3.0,0.0,1557.623,2065.514
2022-07-14,4.0,0.0,1557.623,2065.514
2022-07-14,5.0,0.0,1616.615,2020.595
2022-07-14,6.0,0.0,1616.615,2020.595
2022-07-14,7.0,0.0,1574.322,1973.449
2022-07-14,8.0,0.0,1574.322,1973.449
2022-07-14,9.0,0.0,1592.809,1852.568
2022-07-14,10.0,0.0,1592.809,1852.568
2022-07-14,11.0,92.0,1494.278,1738.047
2022-07-14,12.0,300.0,1494.278,1738.047
2022-07-14,13.0,653.0,1475.112,1621.111
2022-07-14,14.0,1134.0,1475.112,1621.111
2022-07-14,15.0,1712.0,1401.292,1660.248
2022-07-14,16.0,2361.0,1401.292,1660.248
2022-07-14,17.0,3059.0,1406.201,1829.966
2022-07-14,18.0,3762.0,1406.201,1829.966
2022-07-14,19.0,4421.0,1504.443,2024.225
2022-07-14,20.0,4998.0,1504.443,2024.225
2022-07-14,21.0,5474.0,1552.584,2333.062
2022-07-14,22.0,5902.0,1552.584,2333.062
2022-07-14,23.0,6328.0,1509.25,2573.16
2022-07-14,24.0,6689.0,1509.25,2573.16
2022-07-14,25.0,6915.0,1533.333,2848.998
2022-07-14,26.0,7024.0,1533.333,2848.998
2022-07-14,27.0,7048.0,1524.515,3330.024
2022-07-14,28.0,6984.0,1524.515,3330.024
2022-07-14,29.0,6823.0,1585.318,3786.077
2022-07-14,30.0,6558.0,1585.318,3786.077
2022-07-14,31.0,6185.0,1571.874,4157.118
2022-07-14,32.0,5694.0,1571.874,4157.118
2022-07-14,33.0,5090.0,1612.105,4279.755
2022-07-14,34.0,4442.0,1612.105,4279.755
2022-07-14,35.0,3814.0,1501.461,4236.26
2022-07-14,36.0,3183.0,1501.461,4236.26
2022-07-14,37.0,2526.0,1324.594,4206.774
2022-07-14,38.0,1914.0,1324.594,4206.774
2022-07-14,39.0,1411.0,1168.478,3784.565
2022-07-14,40.0,958.0,1168.478,3784.565
2022-07-14,41.0,508.0,891.19,3079.865
2022-07-14,42.0,163.0,891.19,3079.865
2022-07-14,43.0,21.0,690.805,2302.384
2022-07-14,44.0,0.0,690.805,2302.384
2022-07-14,45.0,0.0,565.564,2065.724
2022-07-14,46.0,0.0,565.564,2065.724
2022-07-14,47.0,0.0,548.307,1938.311
2022-07-14,48.0,0.0,548.307,1938.311
2022-07-15,1.0,0.0,591.111,1746.32
2022-07-15,2.0,0.0,591.111,1746.32
2022-07-15,3.0,0.0,598.775,1638.134
2022-07-15,4.0,0.0,598.775,1638.134
2022-07-15,5.0,0.0,722.14,1587.727
2022-07-15,6.0,0.0,722.14,1587.727
2022-07-15,7.0,0.0,911.251,1623.691
2022-07-15,8.0,0.0,911.251,1623.691
2022-07-15,9.0,0.0,1069.112,1623.118
2022-07-15,10.0,0.0,1069.112,1623.118
2022-07-15,11.0,74.0,1150.072,1616.408
2022-07-15,12.0,267.0,1150.072,1616.408
2022-07-15,13.0,623.0,1129.278,1608.073
2022-07-15,14.0,1077.0,1129.278,1608.073
2022-07-15,15.0,1560.0,1251.316,1611.489
2022-07-15,16.0,2088.0,1251.316,1611.489
2022-07-15,17.0,2683.0,1466.24,1767.231
2022-07-15,18.0,3294.0,1466.24,1767.231
2022-07-15,19.0,3872.0,1688.987,2094.094
2022-07-15,20.0,4421.0,1688.987,2094.094
2022-07-15,21.0,4947.0,1931.3,2534.5
2022-07-15,22.0,5400.0,1931.3,2534.5
2022-07-15,23.0,5731.0,2110.647,2915.985
2022-07-15,24.0,5927.0,2110.647,2915.985
2022-07-15,25.0,6000.0,2268.696,3350.257
2022-07-15,26.0,6001.0,2268.696,3350.257
2022-07-15,27.0,5978.0,2504.962,3754.963
2022-07-15,28.0,5906.0,2504.962,3754.963
2022-07-15,29.0,5757.0,2602.229,4024.02
2022-07-15,30.0,5523.0,2602.229,4024.02
2022-07-15,31.0,5202.0,2831.795,4283.706
2022-07-15,32.0,4811.0,2831.795,4283.706
2022-07-15,33.0,4366.0,2926.863,4316.825
2022-07-15,34.0,3877.0,2926.863,4316.825
2022-07-15,35.0,3351.0,2670.624,4119.37
2022-07-15,36.0,2795.0,2670.624,4119.37
2022-07-15,37.0,2218.0,2599.648,3818.838
2022-07-15,38.0,1664.0,2599.648,3818.838
2022-07-15,39.0,1176.0,2423.315,3283.128
2022-07-15,40.0,747.0,2423.315,3283.128
2022-07-15,41.0,370.0,2026.805,2478.479
2022-07-15,42.0,108.0,2026.805,2478.479
2022-07-15,43.0,0.0,1873.531,1780.247
2022-07-15,44.0,0.0,1873.531,1780.247
2022-07-15,45.0,0.0,1723.037,1542.293
2022-07-15,46.0,0.0,1723.037,1542.293
2022-07-15,47.0,0.0,1625.734,1257.623
2022-07-15,48.0,0.0,1625.734,1257.623
2022-07-16,1.0,0.0,1437.64,1008.332
2022-07-16,2.0,0.0,1437.64,1008.332
2022-07-16,3.0,0.0,1578.822,908.494
2022-07-16,4.0,0.0,1578.822,908.494
2022-07-16,5.0,0.0,1403.642,748.807
2022-07-16,6.0,0.0,1403.642,748.807
2022-07-16,7.0,0.0,1299.208,686.343
2022-07-16,8.0,0.0,1299.208,686.343
2022-07-16,9.0,0.0,1167.644,697.473
2022-07-16,10.0,0.0,1167.644,697.473
2022-07-16,11.0,85.0,1006.205,726.674
2022-07-16,12.0,282.0,1006.205,726.674
2022-07-16,13.0,634.0,820.68,708.19
2022-07-16,14.0,1118.0,820.68,708.19
2022-07-16,15.0,1705.0,711.103,661.551
2022-07-16,16.0,2403.0,711.103,661.551
2022-07-16,17.0,3213.0,595.784,681.965
2022-07-16,18.0,4068.0,595.784,681.965
2022-07-16,19.0,4897.0,540.309,755.318
2022-07-16,20.0,5684.0,540.309,755.318
2022-07-16,21.0,6420.0,502.118,881.359
2022-07-16,22.0,7057.0,502.118,881.359
2022-07-16,23.0,7559.0,501.407,1039.695
2022-07-16,24.0,7952.0,501.407,1039.695
2022-07-16,25.0,8260.0,543.836,1230.962
2022-07-16,26.0,8433.0,543.836,1230.962
2022-07-16,27.0,8419.0,650.08,1459.141
2022-07-16,28.0,8252.0,650.08,1459.141
2022-07-16,29.0,7972.0,791.887,1723.676
2022-07-16,30.0,7553.0,791.887,1723.676
2022-07-16,31.0,6980.0,934.114,1955.128
2022-07-16,32.0,6322.0,934.114,1955.128
2022-07-16,33.0,5642.0,1212.068,2066.845
2022-07-16,34.0,4890.0,1212.068,2066.845
2022-07-16,35.0,4028.0,1668.809,2165.3
2022-07-16,36.0,3183.0,1668.809,2165.3
2022-07-16,37.0,2480.0,2067.023,2145.963
2022-07-16,38.0,1878.0,2067.023,2145.963
2022-07-16,39.0,1316.0,2471.454,1997.316
2022-07-16,40.0,809.0,2471.454,1997.316
2022-07-16,41.0,394.0,2665.344,1926.63
2022-07-16,42.0,120.0,2665.344,1926.63
2022-07-16,43.0,0.0,3057.142,1920.302
2022-07-16,44.0,0.0,3057.142,1920.302
2022-07-16,45.0,0.0,3296.121,1993.321
2022-07-16,46.0,0.0,3296.121,1993.321
2022-07-16,47.0,0.0,3185.358,1997.517
2022-07-16,48.0,0.0,3185.358,1997.517
2022-07-17,1.0,0.0,3133.98,2061.441
2022-07-17,2.0,0.0,3133.98,2061.441
2022-07-17,3.0,0.0,3220.419,1888.795
2022-07-17,4.0,0.0,3220.419,1888.795
2022-07-17,5.0,0.0,2980.279,1971.592
2022-07-17,6.0,0.0,2980.279,1971.592
2022-07-17,7.0,0.0,2772.199,2068.327
2022-07-17,8.0,0.0,2772.199,2068.327
2022-07-17,9.0,0.0,2494.112,2107.619
2022-07-17,10.0,0.0,2494.112,2107.619
2022-07-17,11.0,38.0,2365.402,2144.644
2022-07-17,12.0,176.0,2365.402,2144.644
2022-07-17,13.0,464.0,2251.638,2200.271
2022-07-17,14.0,856.0,2251.638,2200.271
2022-07-17,15.0,1301.0,2137.712,2194.542
2022-07-17,16.0,1841.0,2137.712,2194.542
2022-07-17,17.0,2514.0,2064.343,2140.762
2022-07-17,18.0,3266.0,2064.343,2140.762
2022-07-17,19.0,4026.0,1949.695,2081.011
2022-07-17,20.0,4744.0,1949.695,2081.011
2022-07-17,21.0,5387.0,1649.855,2145.691
2022-07-17,22.0,5990.0,1649.855,2145.691
2022-07-17,23.0,6575.0,1354.202,2302.958
2022-07-17,24.0,7057.0,1354.202,2302.958
2022-07-17,25.0,7356.0,1205.667,2572.835
2022-07-17,26.0,7479.0,1205.667,2572.835
2022-07-17,27.0,7454.0,1020.092,2913.105
2022-07-17,28.0,7318.0,1020.092,2913.105
2022-07-17,29.0,7094.0,1011.376,3203.879
2022-07-17,30.0,6748.0,1011.376,3203.879
2022-07-17,31.0,6255.0,1322.14,3357.788
2022-07-17,32.0,5675.0,1322.14,3357.788
2022-07-17,33.0,5066.0,1963.974,3323.14
2022-07-17,34.0,4414.0,1963.974,3323.14
2022-07-17,35.0,3702.0,2825.868,3132.964
2022-07-17,36.0,2984.0,2825.868,3132.964
2022-07-17,37.0,2324.0,3511.311,2721.597
2022-07-17,38.0,1745.0,3511.311,2721.597
2022-07-17,39.0,1256.0,4383.326,2173.816
2022-07-17,40.0,820.0,4383.326,2173.816
2022-07-17,41.0,414.0,5408.842,1856.183
2022-07-17,42.0,119.0,5408.842,1856.183
2022-07-17,43.0,0.0,6093.391,1780.002
2022-07-17,44.0,0.0,6093.391,1780.002
2022-07-17,45.0,0.0,6327.482,1706.843
2022-07-17,46.0,0.0,6327.482,1706.843
2022-07-17,47.0,0.0,6274.45,1690.468
2022-07-17,48.0,0.0,6274.45,1690.468
2022-07-18,1.0,0.0,6253.73,1650.639
2022-07-18,2.0,0.0,6253.73,1650.639
2022-07-18,3.0,0.0,6322.78,1787.722
2022-07-18,4.0,0.0,6322.78,1787.722
2022-07-18,5.0,0.0,5867.413,1771.068
2022-07-18,6.0,0.0,5867.413,1771.068
2022-07-18,7.0,0.0,5357.811,1717.792
2022-07-18,8.0,0.0,5357.811,1717.792
2022-07-18,9.0,0.0,4756.136,1600.513
2022-07-18,10.0,0.0,4756.136,1600.513
2022-07-18,11.0,58.0,4159.854,1448.683
2022-07-18,12.0,225.0,4159.854,1448.683
2022-07-18,13.0,570.0,3632.228,1308.588
2022-07-18,14.0,1047.0,3632.228,1308.588
2022-07-18,15.0,1602.0,3155.269,1129.634
2022-07-18,16.0,2262.0,3155.269,1129.634
2022-07-18,17.0,3050.0,2738.123,1024.444
2022-07-18,18.0,3893.0,2738.123,1024.444
2022-07-18,19.0,4709.0,2363.994,1045.305
2022-07-18,20.0,5481.0,2363.994,1045.305
2022-07-18,21.0,6196.0,1949.504,1061.885
2022-07-18,22.0,6813.0,1949.504,1061.885
2022-07-18,23.0,7297.0,1567.886,1179.731
2022-07-18,24.0,7679.0,1567.886,1179.731
2022-07-18,25.0,7988.0,1315.036,1332.757
2022-07-18,26.0,8185.0,1315.036,1332.757
2022-07-18,27.0,8225.0,1127.109,1515.165
2022-07-18,28.0,8107.0,1127.109,1515.165
2022-07-18,29.0,7837.0,1188.79,1784.988
2022-07-18,30.0,7405.0,1188.79,1784.988
2022-07-18,31.0,6810.0,1378.635,1981.726
2022-07-18,32.0,6112.0,1378.635,1981.726
2022-07-18,33.0,5376.0,1701.926,2007.115
2022-07-18,34.0,4608.0,1701.926,2007.115
2022-07-18,35.0,3817.0,2122.277,1961.264
2022-07-18,36.0,3060.0,2122.277,1961.264
2022-07-18,37.0,2392.0,2510.147,1778.209
2022-07-18,38.0,1817.0,2510.147,1778.209
2022-07-18,39.0,1324.0,2648.773,1562.724
2022-07-18,40.0,876.0,2648.773,1562.724
2022-07-18,41.0,455.0,2790.065,1521.426
2022-07-18,42.0,146.0,2790.065,1521.426
2022-07-18,43.0,19.0,2779.38,1633.689
2022-07-18,44.0,0.0,2779.38,1633.689
2022-07-18,45.0,0.0,3038.951,1714.741
2022-07-18,46.0,0.0,3038.951,1714.741
2022-07-18,47.0,0.0,3233.15,1846.919
2022-07-18,48.0,0.0,3233.15,1846.919
2022-07-19,1.0,0.0,3554.831,1876.229
2022-07-19,2.0,0.0,3554.831,1876.229
2022-07-19,3.0,0.0,3808.484,1895.83
2022-07-19,4.0,0.0,3808.484,1895.83
2022-07-19,5.0,0.0,3825.871,1860.246
2022-07-19,6.0,0.0,3825.871,1860.246
2022-07-19,7.0,0.0,3871.413,1827.073
2022-07-19,8.0,0.0,3871.413,1827.073
2022-07-19,9.0,0.0,3940.415,1783.205
2022-07-19,10.0,0.0,3940.415,1783.205
2022-07-19,11.0,41.0,4862.542,1841.606
2022-07-19,12.0,205.0,4862.542,1841.606
2022-07-19,13.0,564.0,5174.774,1811.666
2022-07-19,14.0,1044.0,5174.774,1811.666
2022-07-19,15.0,1564.0,5448.951,1795.822
2022-07-19,16.0,2158.0,5448.951,1795.822
2022-07-19,17.0,2866.0,5481.698,1863.571
2022-07-19,18.0,3644.0,5481.698,1863.571
2022-07-19,19.0,4432.0,5504.286,1955.862
2022-07-19,20.0,5185.0,5504.286,1955.862
2022-07-19,21.0,5866.0,5511.844,1994.009
2022-07-19,22.0,6462.0,5511.844,1994.009
2022-07-19,23.0,6967.0,5379.5,2191.844
2022-07-19,24.0,7348.0,5379.5,2191.844
2022-07-19,25.0,7582.0,5225.521,2366.566
2022-07-19,26.0,7686.0,5225.521,2366.566
2022-07-19,27.0,7675.0,5059.867,2510.679
2022-07-19,28.0,7519.0,5059.867,2510.679
2022-07-19,29.0,7189.0,5331.143,2655.231
2022-07-19,30.0,6718.0,5331.143,2655.231
2022-07-19,31.0,6155.0,5628.735,2811.93
2022-07-19,32.0,5559.0,5628.735,2811.93
2022-07-19,33.0,4968.0,5928.311,2977.727
2022-07-19,34.0,4326.0,5928.311,2977.727
2022-07-19,35.0,3586.0,6533.586,2600.734
2022-07-19,36.0,2845.0,6533.586,2600.734
2022-07-19,37.0,2209.0,7138.479,2288.722
2022-07-19,38.0,1667.0,7138.479,2288.722
2022-07-19,39.0,1186.0,7753.939,2048.265
2022-07-19,40.0,752.0,7753.939,2048.265
2022-07-19,41.0,370.0,7389.175,1845.632
2022-07-19,42.0,104.0,7389.175,1845.632
2022-07-19,43.0,0.0,7030.619,1681.143
2022-07-19,44.0,0.0,7030.619,1681.143
2022-07-19,45.0,0.0,6684.056,1552.918
2022-07-19,46.0,0.0,6684.056,1552.918
2022-07-19,47.0,0.0,6145.769,1490.64
2022-07-19,48.0,0.0,6145.769,1490.64
2022-07-20,1.0,0.0,5474.917,1426.228
2022-07-20,2.0,0.0,5474.917,1426.228
2022-07-20,3.0,0.0,4977.736,1520.541
2022-07-20,4.0,0.0,4977.736,1520.541
2022-07-20,5.0,0.0,4797.673,1504.783
2022-07-20,6.0,0.0,4797.673,1504.783
2022-07-20,7.0,0.0,4535.134,1488.357
2022-07-20,8.0,0.0,4535.134,1488.357
2022-07-20,9.0,0.0,4215.934,1459.583
2022-07-20,10.0,0.0,4215.934,1459.583
2022-07-20,11.0,31.0,4406.87,1491.725
2022-07-20,12.0,122.0,4406.87,1491.725
2022-07-20,13.0,317.0,4603.572,1534.858
2022-07-20,14.0,616.0,4603.572,1534.858
2022-07-20,15.0,1010.0,4790.489,1605.191
2022-07-20,16.0,1486.0,4790.489,1605.191
2022-07-20,17.0,2022.0,4397.479,1716.049
2022-07-20,18.0,2564.0,4397.479,1716.049
2022-07-20,19.0,3068.0,4005.262,1794.407
2022-07-20,20.0,3539.0,4005.262,1794.407
2022-07-20,21.0,3988.0,3629.928,1870.658
2022-07-20,22.0,4384.0,3629.928,1870.658
2022-07-20,23.0,4696.0,3209.739,2021.388
2022-07-20,24.0,4913.0,3209.739,2021.388
2022-07-20,25.0,5038.0,2848.788,2203.865
2022-07-20,26.0,5095.0,2848.788,2203.865
2022-07-20,27.0,5107.0,2568.149,2470.62
2022-07-20,28.0,5071.0,2568.149,2470.62
2022-07-20,29.0,4980.0,2556.189,2646.17
2022-07-20,30.0,4845.0,2556.189,2646.17
2022-07-20,31.0,4671.0,2581.061,2839.96
2022-07-20,32.0,4423.0,2581.061,2839.96
2022-07-20,33.0,4073.0,2637.606,3051.394
2022-07-20,34.0,3645.0,2637.606,3051.394
2022-07-20,35.0,3174.0,2612.907,2979.954
2022-07-20,36.0,2676.0,2612.907,2979.954
2022-07-20,37.0,2166.0,2600.605,2923.062
2022-07-20,38.0,1659.0,2600.605,2923.062
2022-07-20,39.0,1170.0,2600.778,2880.675
2022-07-20,40.0,721.0,2600.778,2880.675
2022-07-20,41.0,341.0,2571.755,2542.602
2022-07-20,42.0,87.0,2571.755,2542.602
2022-07-20,43.0,0.0,2550.772,2257.37
2022-07-20,44.0,0.0,2550.772,2257.37
2022-07-20,45.0,0.0,2538.484,2022.475
2022-07-20,46.0,0.0,2538.484,2022.475
2022-07-20,47.0,0.0,2478.994,1861.424
2022-07-20,48.0,0.0,2478.994,1861.424
2022-07-21,1.0,0.0,2425.106,1717.463
2022-07-21,2.0,0.0,2425.106,1717.463
2022-07-21,3.0,0.0,4809.926,2166.715
2022-07-21,4.0,0.0,4809.926,2166.715
2022-07-21,5.0,0.0,4856.133,2098.695
2022-07-21,6.0,0.0,4856.133,2098.695
2022-07-21,7.0,0.0,4901.461,2031.653
2022-07-21,8.0,0.0,4901.461,2031.653
2022-07-21,9.0,0.0,4903.188,1895.522
2022-07-21,10.0,0.0,4903.188,1895.522
2022-07-21,11.0,0.0,4765.774,1702.008
2022-07-21,12.0,36.0,4765.774,1702.008
2022-07-21,13.0,117.0,4682.395,1479.216
2022-07-21,14.0,289.0,4682.395,1479.216
2022-07-21,15.0,579.0,4445.083,1361.52
2022-07-21,16.0,955.0,4445.083,1361.52
2022-07-21,17.0,1375.0,4078.277,1350.257
2022-07-21,18.0,1821.0,4078.277,1350.257
2022-07-21,19.0,2275.0,3578.12,1262.422
2022-07-21,20.0,2696.0,3578.12,1262.422
2022-07-21,21.0,3046.0,2998.299,1149.631
2022-07-21,22.0,3340.0,2998.299,1149.631
2022-07-21,23.0,3595.0,2425.038,1029.835
2022-07-21,24.0,3789.0,2425.038,1029.835
2022-07-21,25.0,3904.0,1955.288,952.661
2022-07-21,26.0,3967.0,1955.288,952.661
2022-07-21,27.0,3998.0,1694.893,935.134
2022-07-21,28.0,3957.0,1694.893,935.134
2022-07-21,29.0,3804.0,1631.51,999.433
2022-07-21,30.0,3581.0,1631.51,999.433
2022-07-21,31.0,3335.0,1619.083,1058.892
2022-07-21,32.0,3052.0,1619.083,1058.892
2022-07-21,33.0,2713.0,1629.802,1090.981
2022-07-21,34.0,2359.0,1629.802,1090.981
2022-07-21,35.0,2031.0,1621.374,1121.598
2022-07-21,36.0,1708.0,1621.374,1121.598
2022-07-21,37.0,1366.0,1571.768,1200.67
2022-07-21,38.0,1019.0,1571.768,1200.67
2022-07-21,39.0,691.0,1479.711,1205.301
2022-07-21,40.0,402.0,1479.711,1205.301
2022-07-21,41.0,173.0,1380.285,1182.681
2022-07-21,42.0,33.0,1380.285,1182.681
2022-07-21,43.0,0.0,1222.349,1041.261
2022-07-21,44.0,0.0,1222.349,1041.261
2022-07-21,45.0,0.0,1070.048,984.929
2022-07-21,46.0,0.0,1070.048,984.929
2022-07-21,47.0,0.0,954.842,876.144
2022-07-21,48.0,0.0,954.842,876.144
2022-07-22,1.0,0.0,884.912,815.92
2022-07-22,2.0,0.0,884.912,815.92
2022-07-22,3.0,0.0,862.414,985.354
2022-07-22,4.0,0.0,862.414,985.354
2022-07-22,5.0,0.0,784.553,932.082
2022-07-22,6.0,0.0,784.553,932.082
2022-07-22,7.0,0.0,727.604,898.339
2022-07-22,8.0,0.0,727.604,898.339
2022-07-22,9.0,0.0,694.041,878.782
2022-07-22,10.0,0.0,694.041,878.782
2022-07-22,11.0,0.0,696.214,884.864
2022-07-22,12.0,0.0,696.214,884.864
2022-07-22,13.0,58.0,660.512,875.182
2022-07-22,14.0,152.0,660.512,875.182
2022-07-22,15.0,269.0,655.81,845.91
2022-07-22,16.0,440.0,655.81,845.91
2022-07-22,17.0,684.0,677.268,883.508
2022-07-22,18.0,943.0,677.268,883.508
2022-07-22,19.0,1240.0,673.586,934.484
2022-07-22,20.0,1537.0,673.586,934.484
2022-07-22,21.0,1795.0,681.17,962.143
2022-07-22,22.0,2048.0,681.17,962.143
2022-07-22,23.0,2215.0,694.741,955.345
2022-07-22,24.0,2342.0,694.741,955.345
2022-07-22,25.0,2496.0,718.819,985.259
2022-07-22,26.0,2596.0,718.819,985.259
2022-07-22,27.0,2693.0,755.136,992.669
2022-07-22,28.0,2763.0,755.136,992.669
2022-07-22,29.0,2736.0,743.214,1016.297
2022-07-22,30.0,2679.0,743.214,1016.297
2022-07-22,31.0,2570.0,797.388,1066.228
2022-07-22,32.0,2411.0,797.388,1066.228
2022-07-22,33.0,2254.0,912.732,1092.431
2022-07-22,34.0,2056.0,912.732,1092.431
2022-07-22,35.0,1830.0,959.204,1070.65
2022-07-22,36.0,1568.0,959.204,1070.65
2022-07-22,37.0,1276.0,1055.085,1023.746
2022-07-22,38.0,993.0,1055.085,1023.746
2022-07-22,39.0,653.0,1105.401,944.579
2022-07-22,40.0,353.0,1105.401,944.579
2022-07-22,41.0,175.0,1103.023,821.862
2022-07-22,42.0,35.0,1103.023,821.862
2022-07-22,43.0,0.0,1065.792,737.621
2022-07-22,44.0,0.0,1065.792,737.621
2022-07-22,45.0,0.0,1005.673,719.916
2022-07-22,46.0,0.0,1005.673,719.916
2022-07-22,47.0,0.0,843.463,656.537
2022-07-22,48.0,0.0,843.463,656.537
2022-07-23,1.0,0.0,743.508,657.582
2022-07-23,2.0,0.0,743.508,657.582
2022-07-23,3.0,0.0,784.959,849.926
2022-07-23,4.0,0.0,784.959,849.926
2022-07-23,5.0,0.0,685.45,848.396
