settlementDate,settlementPeriod,Generation forecast Production
2022-11-16,22.0,41935.0
2022-11-16,23.0,42337.0
2022-11-16,24.0,42518.0
2022-11-16,25.0,42711.0
2022-11-16,26.0,42595.0
2022-11-16,27.0,42261.0
2022-11-16,28.0,41907.0
2022-11-16,29.0,41779.0
2022-11-16,30.0,41704.0
2022-11-16,31.0,42010.0
2022-11-16,32.0,42415.0
2022-11-16,33.0,43376.0
2022-11-16,34.0,43913.0
2022-11-16,35.0,44273.0
2022-11-16,36.0,44387.0
2022-11-16,37.0,44012.0
2022-11-16,38.0,43874.0
2022-11-16,39.0,43367.0
2022-11-16,40.0,42611.0
2022-11-16,41.0,40358.0
2022-11-16,42.0,38750.0
2022-11-16,43.0,36139.0
2022-11-16,44.0,34585.0
2022-11-16,45.0,32853.0
2022-11-16,46.0,30605.0
2022-11-16,47.0,26936.0
2022-11-16,48.0,25215.0
2022-11-17,1.0,21120.0
2022-11-17,2.0,21038.0
2022-11-17,3.0,20991.0
2022-11-17,4.0,20966.0
2022-11-17,5.0,20818.0
2022-11-17,6.0,20693.0
2022-11-17,7.0,20306.0
2022-11-17,8.0,20229.0
2022-11-17,9.0,20576.0
2022-11-17,10.0,21076.0
2022-11-17,11.0,22487.0
2022-11-17,12.0,24248.0
2022-11-17,13.0,28499.0
2022-11-17,14.0,32893.0
2022-11-17,15.0,35425.0
2022-11-17,16.0,36398.0
2022-11-17,17.0,37023.0
2022-11-17,18.0,37682.0
2022-11-17,19.0,38412.0
2022-11-17,20.0,39231.0
2022-11-17,21.0,39629.0
2022-11-17,22.0,39952.0
2022-11-17,23.0,40280.0
2022-11-17,24.0,40440.0
2022-11-17,25.0,40604.0
2022-11-17,26.0,40737.0
2022-11-17,27.0,40917.0
2022-11-17,28.0,41070.0
2022-11-17,29.0,41533.0
2022-11-17,30.0,41672.0
2022-11-17,31.0,41954.0
2022-11-17,32.0,41621.0
2022-11-17,33.0,41970.0
2022-11-17,34.0,41910.0
2022-11-17,35.0,42504.0
2022-11-17,36.0,42699.0
2022-11-17,37.0,42242.0
2022-11-17,38.0,42178.0
2022-11-17,39.0,41726.0
2022-11-17,40.0,41377.0
2022-11-17,41.0,39941.0
2022-11-17,42.0,38574.0
2022-11-17,43.0,36367.0
2022-11-17,44.0,34631.0
2022-11-17,45.0,33748.0
2022-11-17,46.0,33052.0
2022-11-17,47.0,30148.0
2022-11-17,48.0,28066.0
2022-11-18,1.0,28960.0
2022-11-18,2.0,28966.0
2022-11-18,3.0,28622.0
2022-11-18,4.0,28532.0
2022-11-18,5.0,28279.0
2022-11-18,6.0,28019.0
2022-11-18,7.0,27884.0
2022-11-18,8.0,27729.0
2022-11-18,9.0,27607.0
2022-11-18,10.0,27492.0
2022-11-18,11.0,27735.0
2022-11-18,12.0,28381.0
2022-11-18,13.0,30963.0
2022-11-18,14.0,33548.0
2022-11-18,15.0,37293.0
2022-11-18,16.0,39333.0
2022-11-18,17.0,41080.0
2022-11-18,18.0,41659.0
2022-11-18,19.0,42211.0
2022-11-18,20.0,42680.0
2022-11-18,21.0,42861.0
2022-11-18,22.0,43000.0
2022-11-18,23.0,42806.0
2022-11-18,24.0,42762.0
2022-11-18,25.0,42591.0
2022-11-18,26.0,42285.0
2022-11-18,27.0,41959.0
2022-11-18,28.0,41650.0
2022-11-18,29.0,41408.0
2022-11-18,30.0,41472.0
2022-11-18,31.0,41863.0
2022-11-18,32.0,42193.0
2022-11-18,33.0,43055.0
2022-11-18,34.0,43222.0
2022-11-18,35.0,43425.0
2022-11-18,36.0,43546.0
2022-11-18,37.0,43297.0
2022-11-18,38.0,43044.0
2022-11-18,39.0,42244.0
2022-11-18,40.0,41837.0
2022-11-18,41.0,41111.0
2022-11-18,42.0,40119.0
2022-11-18,43.0,38900.0
2022-11-18,44.0,37817.0
2022-11-18,45.0,36601.0
2022-11-18,46.0,36007.0
2022-11-18,47.0,33000.0
2022-11-18,48.0,30467.0
2022-11-19,1.0,32057.0
2022-11-19,2.0,31961.0
2022-11-19,3.0,31169.0
2022-11-19,4.0,31091.0
2022-11-19,5.0,30728.0
2022-11-19,6.0,30540.0
2022-11-19,7.0,30588.0
2022-11-19,8.0,30127.0
2022-11-19,9.0,29705.0
2022-11-19,10.0,30000.0
2022-11-19,11.0,30223.0
2022-11-19,12.0,30457.0
2022-11-19,13.0,31176.0
2022-11-19,14.0,32952.0
2022-11-19,15.0,34358.0
2022-11-19,16.0,35682.0
2022-11-19,17.0,37704.0
2022-11-19,18.0,38340.0
2022-11-19,19.0,39319.0
2022-11-19,20.0,39815.0
2022-11-19,21.0,40113.0
2022-11-19,22.0,40286.0
2022-11-19,23.0,40254.0
2022-11-19,24.0,40078.0
2022-11-19,25.0,39946.0
2022-11-19,26.0,39778.0
2022-11-19,27.0,39636.0
2022-11-19,28.0,39322.0
2022-11-19,29.0,39146.0
2022-11-19,30.0,38754.0
2022-11-19,31.0,38720.0
2022-11-19,32.0,38660.0
2022-11-19,33.0,39184.0
2022-11-19,34.0,39681.0
2022-11-19,35.0,40154.0
2022-11-19,36.0,40389.0
2022-11-19,37.0,40382.0
2022-11-19,38.0,40618.0
2022-11-19,39.0,39919.0
2022-11-19,40.0,39387.0
2022-11-19,41.0,38932.0
2022-11-19,42.0,38142.0
2022-11-19,43.0,37213.0
2022-11-19,44.0,36307.0
2022-11-19,45.0,34846.0
2022-11-19,46.0,33804.0
2022-11-19,47.0,31935.0
2022-11-19,48.0,30562.0
2022-11-20,1.0,31481.0
2022-11-20,2.0,31607.0
2022-11-20,3.0,31383.0
2022-11-20,4.0,31168.0
2022-11-20,5.0,30844.0
2022-11-20,6.0,30362.0
2022-11-20,7.0,30117.0
2022-11-20,8.0,29949.0
2022-11-20,9.0,30011.0
2022-11-20,10.0,30057.0
2022-11-20,11.0,29901.0
2022-11-20,12.0,30155.0
2022-11-20,13.0,31104.0
2022-11-20,14.0,32560.0
2022-11-20,15.0,33393.0
2022-11-20,16.0,33916.0
2022-11-20,17.0,35040.0
2022-11-20,18.0,36173.0
2022-11-20,19.0,38021.0
2022-11-20,20.0,39030.0
2022-11-20,21.0,39637.0
2022-11-20,22.0,40070.0
2022-11-20,23.0,40770.0
2022-11-20,24.0,41385.0
2022-11-20,25.0,41323.0
2022-11-20,26.0,40805.0
2022-11-20,27.0,40354.0
2022-11-20,28.0,39761.0
2022-11-20,29.0,39520.0
2022-11-20,30.0,39518.0
2022-11-20,31.0,39798.0
2022-11-20,32.0,39739.0
2022-11-20,33.0,40008.0
2022-11-20,34.0,40259.0
2022-11-20,35.0,40482.0
2022-11-20,36.0,40198.0
2022-11-20,37.0,39607.0
2022-11-20,38.0,39077.0
2022-11-20,39.0,38689.0
2022-11-20,40.0,38126.0
2022-11-20,41.0,37460.0
2022-11-20,42.0,36937.0
2022-11-20,43.0,35998.0
2022-11-20,44.0,35457.0
2022-11-20,45.0,34792.0
2022-11-20,46.0,32988.0
2022-11-20,47.0,27499.0
2022-11-20,48.0,23592.0
2022-11-21,1.0,868.0
2022-11-21,2.0,856.0
2022-11-21,3.0,856.0
2022-11-21,4.0,855.0
2022-11-21,5.0,886.0
2022-11-21,6.0,917.0
2022-11-21,7.0,955.0
2022-11-21,8.0,993.0
2022-11-21,9.0,1068.0
2022-11-21,10.0,1142.0
2022-11-21,11.0,1234.0
2022-11-21,12.0,1326.0
2022-11-21,13.0,1437.0
2022-11-21,14.0,1548.0
2022-11-21,15.0,1642.0
2022-11-21,16.0,1770.0
2022-11-21,17.0,1968.0
2022-11-21,18.0,2235.0
2022-11-21,19.0,2545.0
2022-11-21,20.0,2825.0
2022-11-21,21.0,2996.0
2022-11-21,22.0,3097.0
2022-11-21,23.0,3181.0
2022-11-21,24.0,3261.0
2022-11-21,25.0,3313.0
2022-11-21,26.0,3336.0
2022-11-21,27.0,3289.0
2022-11-21,28.0,3212.0
2022-11-21,29.0,3082.0
2022-11-21,30.0,2945.0
2022-11-21,31.0,2779.0
2022-11-21,32.0,2652.0
2022-11-21,33.0,2572.0
2022-11-21,34.0,2513.0
2022-11-21,35.0,2453.0
2022-11-21,36.0,2393.0
2022-11-21,37.0,2322.0
2022-11-21,38.0,2251.0
2022-11-21,39.0,2172.0
2022-11-21,40.0,2093.0
2022-11-21,41.0,2032.0
2022-11-21,42.0,1971.0
2022-11-21,43.0,1922.0
2022-11-21,44.0,1872.0
2022-11-21,45.0,1821.0
2022-11-21,46.0,1769.0
2022-11-21,47.0,1727.0
2022-11-21,48.0,1685.0
2022-11-22,1.0,1937.0
2022-11-22,2.0,1863.0
2022-11-22,3.0,1799.0
2022-11-22,4.0,1734.0
2022-11-22,5.0,1658.0
2022-11-22,6.0,1581.0
2022-11-22,7.0,1537.0
2022-11-22,8.0,1493.0
2022-11-22,9.0,1426.0
2022-11-22,10.0,1358.0
2022-11-22,11.0,1318.0
2022-11-22,12.0,1278.0
2022-11-22,13.0,1220.0
2022-11-22,14.0,1161.0
2022-11-22,15.0,1128.0
2022-11-22,16.0,1152.0
2022-11-22,17.0,1321.0
2022-11-22,18.0,1604.0
2022-11-22,19.0,1945.0
2022-11-22,20.0,2317.0
2022-11-22,21.0,2706.0
2022-11-22,22.0,3054.0
2022-11-22,23.0,3331.0
2022-11-22,24.0,3429.0
2022-11-22,25.0,3266.0
2022-11-22,26.0,2979.0
2022-11-22,27.0,2687.0
2022-11-22,28.0,2349.0
2022-11-22,29.0,1916.0
2022-11-22,30.0,1435.0
2022-11-22,31.0,1005.0
2022-11-22,32.0,714.0
2022-11-22,33.0,655.0
2022-11-22,34.0,647.0
2022-11-22,35.0,636.0
2022-11-22,36.0,624.0
2022-11-22,37.0,619.0
2022-11-22,38.0,614.0
2022-11-22,39.0,612.0
2022-11-22,40.0,609.0
2022-11-22,41.0,645.0
2022-11-22,42.0,680.0
2022-11-22,43.0,729.0
2022-11-22,44.0,778.0
2022-11-22,45.0,850.0
2022-11-22,46.0,922.0
2022-11-22,47.0,1012.0
2022-11-22,48.0,1101.0
2022-11-23,1.0,29393.0
2022-11-23,2.0,29872.0
2022-11-23,3.0,29767.0
2022-11-23,4.0,29783.0
2022-11-23,5.0,29083.0
2022-11-23,6.0,29217.0
2022-11-23,7.0,29584.0
2022-11-23,8.0,30088.0
2022-11-23,9.0,30957.0
2022-11-23,10.0,31597.0
2022-11-23,11.0,32532.0
2022-11-23,12.0,33894.0
2022-11-23,13.0,37196.0
2022-11-23,14.0,39550.0
2022-11-23,15.0,41827.0
2022-11-23,16.0,42945.0
2022-11-23,17.0,43648.0
2022-11-23,18.0,44302.0
2022-11-23,19.0,45035.0
2022-11-23,20.0,45644.0
2022-11-23,21.0,46150.0
2022-11-23,22.0,46423.0
2022-11-23,23.0,46574.0
2022-11-23,24.0,46676.0
2022-11-23,25.0,46461.0
2022-11-23,26.0,46132.0
2022-11-23,27.0,45769.0
2022-11-23,28.0,45245.0
2022-11-23,29.0,44748.0
2022-11-23,30.0,44065.0
2022-11-23,31.0,43645.0
2022-11-23,32.0,43572.0
2022-11-23,33.0,44230.0
2022-11-23,34.0,44525.0
2022-11-23,35.0,44947.0
2022-11-23,36.0,44563.0
2022-11-23,37.0,44360.0
2022-11-23,38.0,44335.0
2022-11-23,39.0,44126.0
2022-11-23,40.0,43581.0
2022-11-23,41.0,42083.0
2022-11-23,42.0,40882.0
2022-11-23,43.0,38121.0
2022-11-23,44.0,36751.0
2022-11-23,45.0,35592.0
2022-11-23,46.0,34230.0
2022-11-23,47.0,31000.0
2022-11-23,48.0,28853.0
2022-11-24,1.0,28967.0
2022-11-24,2.0,28925.0
2022-11-24,3.0,28529.0
2022-11-24,4.0,28281.0
2022-11-24,5.0,28137.0
2022-11-24,6.0,27970.0
2022-11-24,7.0,27786.0
2022-11-24,8.0,27597.0
2022-11-24,9.0,27818.0
2022-11-24,10.0,27992.0
2022-11-24,11.0,28863.0
2022-11-24,12.0,30301.0
2022-11-24,13.0,34099.0
2022-11-24,14.0,37625.0
2022-11-24,15.0,39818.0
2022-11-24,16.0,40295.0
2022-11-24,17.0,40961.0
2022-11-24,18.0,41660.0
2022-11-24,19.0,42430.0
2022-11-24,20.0,43117.0
2022-11-24,21.0,43717.0
2022-11-24,22.0,44633.0
2022-11-24,23.0,45218.0
2022-11-24,24.0,45720.0
2022-11-24,25.0,45828.0
2022-11-24,26.0,45848.0
2022-11-24,27.0,45730.0
2022-11-24,28.0,45284.0
2022-11-24,29.0,45052.0
2022-11-24,30.0,44829.0
2022-11-24,31.0,44798.0
2022-11-24,32.0,45175.0
2022-11-24,33.0,46274.0
2022-11-24,34.0,46381.0
2022-11-24,35.0,46328.0
2022-11-24,36.0,45984.0
2022-11-24,37.0,45360.0
2022-11-24,38.0,44952.0
2022-11-24,39.0,44573.0
2022-11-24,40.0,44291.0
2022-11-24,41.0,43204.0
2022-11-24,42.0,42420.0
2022-11-24,43.0,40663.0
2022-11-24,44.0,38353.0
2022-11-24,45.0,36226.0
2022-11-24,46.0,34379.0
2022-11-24,47.0,32230.0
2022-11-24,48.0,30827.0
2022-11-25,1.0,29239.0
2022-11-25,2.0,29128.0
2022-11-25,3.0,29185.0
2022-11-25,4.0,29237.0
2022-11-25,5.0,29221.0
2022-11-25,6.0,29170.0
2022-11-25,7.0,29101.0
2022-11-25,8.0,28989.0
2022-11-25,9.0,29007.0
2022-11-25,10.0,29006.0
2022-11-25,11.0,29375.0
2022-11-25,12.0,30414.0
2022-11-25,13.0,33080.0
2022-11-25,14.0,35933.0
2022-11-25,15.0,39393.0
2022-11-25,16.0,39856.0
2022-11-25,17.0,40349.0
2022-11-25,18.0,40944.0
2022-11-25,19.0,41683.0
2022-11-25,20.0,42473.0
2022-11-25,21.0,42921.0
2022-11-25,22.0,43311.0
2022-11-25,23.0,43905.0
2022-11-25,24.0,44356.0
2022-11-25,25.0,44044.0
2022-11-25,26.0,43512.0
2022-11-25,27.0,43020.0
2022-11-25,28.0,42507.0
2022-11-25,29.0,42294.0
2022-11-25,30.0,42188.0
2022-11-25,31.0,42250.0
2022-11-25,32.0,42694.0
2022-11-25,33.0,43493.0
2022-11-25,34.0,43669.0
2022-11-25,35.0,44060.0
2022-11-25,36.0,44279.0
2022-11-25,37.0,43650.0
2022-11-25,38.0,43167.0
2022-11-25,39.0,42285.0
2022-11-25,40.0,41786.0
2022-11-25,41.0,41080.0
2022-11-25,42.0,40439.0
2022-11-25,43.0,39570.0
2022-11-25,44.0,39013.0
2022-11-25,45.0,37536.0
2022-11-25,46.0,36179.0
2022-11-25,47.0,32630.0
2022-11-25,48.0,30366.0
2022-11-26,1.0,31233.0
2022-11-26,2.0,31007.0
2022-11-26,3.0,30690.0
2022-11-26,4.0,30512.0
2022-11-26,5.0,30342.0
2022-11-26,6.0,30363.0
2022-11-26,7.0,30129.0
2022-11-26,8.0,29770.0
2022-11-26,9.0,29108.0
2022-11-26,10.0,29113.0
2022-11-26,11.0,29282.0
2022-11-26,12.0,29575.0
2022-11-26,13.0,30326.0
2022-11-26,14.0,30947.0
2022-11-26,15.0,32254.0
2022-11-26,16.0,33121.0
2022-11-26,17.0,34687.0
2022-11-26,18.0,35668.0
2022-11-26,19.0,36930.0
2022-11-26,20.0,37792.0
2022-11-26,21.0,38725.0
2022-11-26,22.0,39491.0
2022-11-26,23.0,39997.0
2022-11-26,24.0,40516.0
2022-11-26,25.0,40798.0
2022-11-26,26.0,41068.0
2022-11-26,27.0,41186.0
2022-11-26,28.0,40885.0
2022-11-26,29.0,40502.0
2022-11-26,30.0,40518.0
2022-11-26,31.0,40500.0
2022-11-26,32.0,40717.0
2022-11-26,33.0,41356.0
2022-11-26,34.0,41846.0
2022-11-26,35.0,42179.0
2022-11-26,36.0,41865.0
2022-11-26,37.0,41799.0
2022-11-26,38.0,41557.0
2022-11-26,39.0,40316.0
2022-11-26,40.0,39318.0
2022-11-26,41.0,38577.0
2022-11-26,42.0,38004.0
2022-11-26,43.0,37080.0
2022-11-26,44.0,35821.0
2022-11-26,45.0,34866.0
2022-11-26,46.0,34011.0
2022-11-26,47.0,33527.0
2022-11-26,48.0,33075.0
2022-11-27,1.0,
2022-11-27,2.0,
2022-11-27,3.0,
2022-11-27,4.0,
2022-11-27,5.0,
2022-11-27,6.0,
2022-11-27,7.0,
2022-11-27,8.0,
2022-11-27,9.0,
2022-11-27,10.0,
2022-11-27,11.0,
2022-11-27,12.0,
2022-11-27,13.0,
2022-11-27,14.0,
2022-11-27,15.0,
2022-11-27,16.0,
2022-11-27,17.0,
2022-11-27,18.0,
2022-11-27,19.0,
2022-11-27,20.0,
2022-11-27,21.0,
2022-11-27,22.0,
2022-11-27,23.0,
2022-11-27,24.0,
2022-11-27,25.0,
2022-11-27,26.0,
2022-11-27,27.0,
2022-11-27,28.0,
2022-11-27,29.0,
2022-11-27,30.0,
2022-11-27,31.0,
2022-11-27,32.0,
2022-11-27,33.0,
2022-11-27,34.0,
2022-11-27,35.0,
2022-11-27,36.0,
2022-11-27,37.0,
2022-11-27,38.0,
2022-11-27,39.0,
2022-11-27,40.0,
2022-11-27,41.0,
2022-11-27,42.0,
2022-11-27,43.0,
2022-11-27,44.0,
2022-11-27,45.0,
2022-11-27,46.0,
2022-11-27,47.0,
2022-11-27,48.0,
2022-11-28,1.0,30230.0
2022-11-28,2.0,29826.0
2022-11-28,3.0,29167.0
2022-11-28,4.0,28801.0
2022-11-28,5.0,28386.0
2022-11-28,6.0,28110.0
2022-11-28,7.0,27846.0
2022-11-28,8.0,27662.0
2022-11-28,9.0,27846.0
2022-11-28,10.0,28076.0
2022-11-28,11.0,29292.0
2022-11-28,12.0,30339.0
2022-11-28,13.0,32129.0
2022-11-28,14.0,33460.0
2022-11-28,15.0,35013.0
2022-11-28,16.0,34894.0
2022-11-28,17.0,35101.0
2022-11-28,18.0,35199.0
2022-11-28,19.0,35551.0
2022-11-28,20.0,35996.0
2022-11-28,21.0,36405.0
2022-11-28,22.0,36899.0
2022-11-28,23.0,37106.0
2022-11-28,24.0,36895.0
2022-11-28,25.0,36349.0
2022-11-28,26.0,35854.0
2022-11-28,27.0,34998.0
2022-11-28,28.0,33996.0
2022-11-28,29.0,33838.0
2022-11-28,30.0,33226.0
2022-11-28,31.0,32706.0
2022-11-28,32.0,32637.0
2022-11-28,33.0,33066.0
2022-11-28,34.0,33369.0
2022-11-28,35.0,33468.0
2022-11-28,36.0,33659.0
2022-11-28,37.0,33481.0
2022-11-28,38.0,33200.0
2022-11-28,39.0,32858.0
2022-11-28,40.0,32716.0
2022-11-28,41.0,32593.0
2022-11-28,42.0,32434.0
2022-11-28,43.0,32335.0
2022-11-28,44.0,32171.0
2022-11-28,45.0,31924.0
2022-11-28,46.0,31288.0
2022-11-28,47.0,25976.0
2022-11-28,48.0,23309.0
2022-11-29,1.0,28017.0
2022-11-29,2.0,28135.0
2022-11-29,3.0,28033.0
2022-11-29,4.0,28033.0
2022-11-29,5.0,27597.0
2022-11-29,6.0,27532.0
2022-11-29,7.0,27546.0
2022-11-29,8.0,27583.0
2022-11-29,9.0,28034.0
2022-11-29,10.0,28082.0
2022-11-29,11.0,28311.0
2022-11-29,12.0,28825.0
2022-11-29,13.0,30279.0
2022-11-29,14.0,31404.0
2022-11-29,15.0,33038.0
2022-11-29,16.0,33499.0
2022-11-29,17.0,33791.0
2022-11-29,18.0,33957.0
2022-11-29,19.0,34339.0
2022-11-29,20.0,34709.0
2022-11-29,21.0,35027.0
2022-11-29,22.0,35430.0
2022-11-29,23.0,35971.0
2022-11-29,24.0,36047.0
2022-11-29,25.0,35826.0
2022-11-29,26.0,35162.0
2022-11-29,27.0,34173.0
2022-11-29,28.0,33747.0
2022-11-29,29.0,33717.0
2022-11-29,30.0,33385.0
2022-11-29,31.0,33030.0
2022-11-29,32.0,33020.0
2022-11-29,33.0,33564.0
2022-11-29,34.0,33774.0
2022-11-29,35.0,33888.0
2022-11-29,36.0,33940.0
2022-11-29,37.0,33756.0
2022-11-29,38.0,33712.0
2022-11-29,39.0,33596.0
2022-11-29,40.0,33569.0
2022-11-29,41.0,33057.0
2022-11-29,42.0,32876.0
2022-11-29,43.0,32652.0
2022-11-29,44.0,32448.0
2022-11-29,45.0,32368.0
2022-11-29,46.0,31820.0
2022-11-29,47.0,27324.0
2022-11-29,48.0,24180.0
2022-11-30,1.0,29832.0
2022-11-30,2.0,29749.0
2022-11-30,3.0,29099.0
2022-11-30,4.0,28479.0
2022-11-30,5.0,27768.0
2022-11-30,6.0,27701.0
2022-11-30,7.0,27853.0
2022-11-30,8.0,28172.0
2022-11-30,9.0,29558.0
2022-11-30,10.0,29778.0
2022-11-30,11.0,30235.0
2022-11-30,12.0,30826.0
2022-11-30,13.0,32016.0
2022-11-30,14.0,33505.0
2022-11-30,15.0,34924.0
2022-11-30,16.0,35196.0
2022-11-30,17.0,35616.0
2022-11-30,18.0,35826.0
2022-11-30,19.0,36199.0
2022-11-30,20.0,36586.0
2022-11-30,21.0,36760.0
2022-11-30,22.0,37024.0
2022-11-30,23.0,36940.0
2022-11-30,24.0,37088.0
2022-11-30,25.0,37125.0
2022-11-30,26.0,36969.0
2022-11-30,27.0,36818.0
2022-11-30,28.0,36508.0
2022-11-30,29.0,36675.0
2022-11-30,30.0,36349.0
2022-11-30,31.0,36145.0
2022-11-30,32.0,36116.0
2022-11-30,33.0,36415.0
2022-11-30,34.0,36682.0
2022-11-30,35.0,36952.0
2022-11-30,36.0,36990.0
2022-11-30,37.0,36821.0
2022-11-30,38.0,36702.0
2022-11-30,39.0,36089.0
2022-11-30,40.0,36108.0
2022-11-30,41.0,35847.0
2022-11-30,42.0,35554.0
2022-11-30,43.0,34896.0
2022-11-30,44.0,34682.0
2022-11-30,45.0,34244.0
2022-11-30,46.0,33973.0
2022-11-30,47.0,29377.0
2022-11-30,48.0,26164.0
2022-12-01,1.0,29262.0
2022-12-01,2.0,29228.0
2022-12-01,3.0,29232.0
2022-12-01,4.0,28868.0
2022-12-01,5.0,27362.0
2022-12-01,6.0,27096.0
2022-12-01,7.0,27108.0
2022-12-01,8.0,27332.0
2022-12-01,9.0,28585.0
2022-12-01,10.0,29469.0
2022-12-01,11.0,30443.0
2022-12-01,12.0,31266.0
2022-12-01,13.0,32650.0
2022-12-01,14.0,34449.0
2022-12-01,15.0,36621.0
2022-12-01,16.0,37015.0
2022-12-01,17.0,37684.0
2022-12-01,18.0,38087.0
2022-12-01,19.0,38487.0
2022-12-01,20.0,38956.0
2022-12-01,21.0,39026.0
2022-12-01,22.0,39390.0
2022-12-01,23.0,39445.0
2022-12-01,24.0,39445.0
2022-12-01,25.0,38899.0
2022-12-01,26.0,38427.0
2022-12-01,27.0,38038.0
2022-12-01,28.0,37629.0
2022-12-01,29.0,37598.0
2022-12-01,30.0,37127.0
2022-12-01,31.0,36862.0
2022-12-01,32.0,36665.0
2022-12-01,33.0,36909.0
2022-12-01,34.0,37132.0
2022-12-01,35.0,37318.0
2022-12-01,36.0,37249.0
2022-12-01,37.0,37109.0
2022-12-01,38.0,36933.0
2022-12-01,39.0,36311.0
2022-12-01,40.0,36183.0
2022-12-01,41.0,35631.0
2022-12-01,42.0,35215.0
2022-12-01,43.0,34945.0
2022-12-01,44.0,34301.0
2022-12-01,45.0,33235.0
2022-12-01,46.0,32672.0
2022-12-01,47.0,28565.0
2022-12-01,48.0,25698.0
2022-12-02,1.0,26746.0
2022-12-02,2.0,26619.0
2022-12-02,3.0,26553.0
2022-12-02,4.0,26136.0
2022-12-02,5.0,25154.0
2022-12-02,6.0,25047.0
2022-12-02,7.0,25091.0
2022-12-02,8.0,25515.0
2022-12-02,9.0,26716.0
2022-12-02,10.0,27498.0
2022-12-02,11.0,29049.0
2022-12-02,12.0,30756.0
2022-12-02,13.0,32960.0
2022-12-02,14.0,34896.0
2022-12-02,15.0,36690.0
2022-12-02,16.0,37485.0
2022-12-02,17.0,37691.0
2022-12-02,18.0,38015.0
2022-12-02,19.0,38416.0
2022-12-02,20.0,38887.0
2022-12-02,21.0,39128.0
2022-12-02,22.0,39492.0
2022-12-02,23.0,39759.0
2022-12-02,24.0,39960.0
2022-12-02,25.0,40052.0
2022-12-02,26.0,40070.0
2022-12-02,27.0,39975.0
2022-12-02,28.0,39739.0
2022-12-02,29.0,39846.0
2022-12-02,30.0,39851.0
2022-12-02,31.0,39978.0
2022-12-02,32.0,40100.0
2022-12-02,33.0,40840.0
2022-12-02,34.0,41426.0
2022-12-02,35.0,41926.0
2022-12-02,36.0,41938.0
2022-12-02,37.0,41635.0
2022-12-02,38.0,41474.0
2022-12-02,39.0,40412.0
2022-12-02,40.0,39325.0
2022-12-02,41.0,36721.0
2022-12-02,42.0,35595.0
2022-12-02,43.0,34368.0
2022-12-02,44.0,33604.0
2022-12-02,45.0,32788.0
2022-12-02,46.0,32146.0
2022-12-02,47.0,31807.0
2022-12-02,48.0,31209.0
2022-12-03,1.0,
2022-12-03,2.0,
2022-12-03,3.0,
2022-12-03,4.0,
2022-12-03,5.0,
2022-12-03,6.0,
2022-12-03,7.0,
2022-12-03,8.0,
2022-12-03,9.0,
2022-12-03,10.0,
2022-12-03,11.0,
2022-12-03,12.0,
2022-12-03,13.0,
2022-12-03,14.0,
2022-12-03,15.0,
2022-12-03,16.0,
2022-12-03,17.0,
2022-12-03,18.0,
2022-12-03,19.0,
2022-12-03,20.0,
2022-12-03,21.0,
2022-12-03,22.0,
2022-12-03,23.0,
2022-12-03,24.0,
2022-12-03,25.0,
2022-12-03,26.0,
2022-12-03,27.0,
2022-12-03,28.0,
2022-12-03,29.0,
2022-12-03,30.0,
2022-12-03,31.0,
2022-12-03,32.0,
2022-12-03,33.0,
2022-12-03,34.0,
2022-12-03,35.0,
2022-12-03,36.0,
2022-12-03,37.0,
2022-12-03,38.0,
2022-12-03,39.0,
2022-12-03,40.0,
2022-12-03,41.0,
2022-12-03,42.0,
2022-12-03,43.0,
2022-12-03,44.0,
2022-12-03,45.0,
2022-12-03,46.0,
2022-12-03,47.0,
2022-12-03,48.0,
2022-12-04,1.0,
2022-12-04,2.0,
2022-12-04,3.0,
2022-12-04,4.0,
2022-12-04,5.0,
2022-12-04,6.0,
2022-12-04,7.0,
2022-12-04,8.0,
2022-12-04,9.0,
2022-12-04,10.0,
2022-12-04,11.0,
2022-12-04,12.0,
2022-12-04,13.0,
2022-12-04,14.0,
2022-12-04,15.0,
2022-12-04,16.0,
2022-12-04,17.0,
2022-12-04,18.0,
2022-12-04,19.0,
2022-12-04,20.0,
2022-12-04,21.0,
2022-12-04,22.0,
2022-12-04,23.0,
2022-12-04,24.0,
2022-12-04,25.0,
2022-12-04,26.0,
2022-12-04,27.0,
2022-12-04,28.0,
2022-12-04,29.0,
2022-12-04,30.0,
2022-12-04,31.0,
2022-12-04,32.0,
2022-12-04,33.0,
2022-12-04,34.0,
2022-12-04,35.0,
2022-12-04,36.0,
2022-12-04,37.0,
2022-12-04,38.0,
2022-12-04,39.0,
2022-12-04,40.0,
2022-12-04,41.0,
2022-12-04,42.0,
2022-12-04,43.0,
2022-12-04,44.0,
2022-12-04,45.0,
2022-12-04,46.0,
2022-12-04,47.0,
2022-12-04,48.0,
2022-12-05,1.0,29000.0
2022-12-05,2.0,28991.0
2022-12-05,3.0,28791.0
2022-12-05,4.0,28804.0
2022-12-05,5.0,27793.0
2022-12-05,6.0,27284.0
2022-12-05,7.0,27142.0
2022-12-05,8.0,27436.0
2022-12-05,9.0,28315.0
2022-12-05,10.0,28749.0
2022-12-05,11.0,30294.0
2022-12-05,12.0,31153.0
2022-12-05,13.0,32750.0
2022-12-05,14.0,36653.0
2022-12-05,15.0,41157.0
2022-12-05,16.0,42184.0
2022-12-05,17.0,42489.0
2022-12-05,18.0,42482.0
2022-12-05,19.0,42577.0
2022-12-05,20.0,42714.0
